"","folio","...1","X","anyo","staff_t","tot_veh","can_ton","reg","base","compact","truck","pickup","o_veh","n_orgs","a_10","a_20","a_15plus","POBTOT","P60","hoteles","ingpc2015","est_trs"
"193",7027,98,98,2018,60,12,65,"pub",60,3,2,7,0,1,0.0909090909090909,0.363636363636364,0.636363636363636,107179,0.0904748131630263,15,21132.7992386877,0
"194",7028,1952,98,2020,6,1,2.285,"pub",0,0,1,0,0,1,0,1,1,6156,0.114359974009097,0,10926.9983525535,0
"195",7028,99,99,2018,7,1,5,"pub",0,0,0,1,0,1,0,1,0,6005,0.110907577019151,0,10926.9983525535,0
"196",7029,1953,99,2020,6,1,3.4,"pub",0,0,0,1,0,1,0,0,1,5402,0.107737874861163,0,21184.7777065983,0
"197",7029,100,100,2018,5,1,6,"pub",0,0,0,1,0,1,0,1,0,5322,0.102029312288613,0,21184.7777065983,0
"198",7030,101,101,2018,5,1,8,"pub",0,1,0,0,0,1,0,1,0,35731,0.0934482662114131,7,10171.9596490016,0
"199",7030,1954,100,2020,8,1,8.5,"pub",0,1,0,0,0,1,0,1,0,36785,0.0975941280413212,7,10171.9596490016,0
"200",7031,102,102,2018,29,2,35,"pub",0,2,0,0,0,1,1,0,0,132122,0.051581114424547,7,7854.23074252652,0
"201",7031,1955,101,2020,20,4,35,"pub",0,2,0,2,0,1,0.5,0.5,0.5,137262,0.0530081158660081,7,7854.23074252652,0
"202",7032,103,103,2018,16,3,16,"pub",0,0,1,2,0,1,0.333333333333333,0.666666666666667,0,30732,0.112228296238449,5,13110.0884422111,0
"203",7032,1956,102,2020,18,3,16.62,"priv",0,0,1,2,0,1,0,0.333333333333333,1,30896,0.118235370274469,5,13110.0884422111,0
"204",7033,104,104,2018,6,1,1,"pub",0,0,0,1,0,1,0,0,1,7192,0.0723025583982203,0,7151.75836899069,0
"205",7033,1957,103,2020,6,1,1,"pub",0,0,1,0,0,1,0,0,1,7245,0.0764665286404417,0,7151.75836899069,0
"206",7034,105,105,2018,73,7,30,"pub",0,0,3,4,0,1,0,0.428571428571429,0.857142857142857,78116,0.0914025295714066,29,12612.3189255881,0
"207",7034,1958,104,2020,69,7,38,"pub",0,3,4,0,0,1,0,0.428571428571429,0.857142857142857,80897,0.0949849809016404,29,12612.3189255881,0
"208",7035,106,106,2018,7,1,8,"pub",0,0,0,1,0,1,0,1,0,14177,0.10277209564788,0,12613.2218012241,0
"209",7035,1959,105,2020,15,1,5,"pub",0,0,1,0,0,1,0,1,0,14556,0.106279197581753,0,12613.2218012241,0
"210",7036,1960,106,2020,4,2,1.14,"pub",0,0,2,0,0,1,1,0,0,7701,0.09609141669913,3,10058.1721384206,0
"211",7036,107,107,2018,5,1,1,"pub",0,0,0,1,0,1,0,0,1,7616,0.0932247899159664,3,10058.1721384206,0
"212",7037,1961,107,2020,10,3,24,"pub",0,3,0,0,0,1,1,0,0,36333,0.114413893705447,0,16342.4759074506,0
"213",7037,108,108,2018,12,5,25,"pub",0,5,0,0,0,1,0.6,0.4,0,35756,0.109939590558228,0,16342.4759074506,0
"214",7039,1962,108,2020,13,2,6,"pub",0,1,1,0,0,1,0,0.5,0.5,27893,0.075287706593052,0,10384.6534883721,0
"215",7039,109,109,2018,12,2,10,"pub",0,1,0,1,0,1,0,0.5,1,26824,0.0728079331941545,0,10384.6534883721,0
"216",7040,110,110,2018,25,5,27,"pub",0,1,2,1,1,1,0.6,0.4,0,52863,0.110966082136844,22,16544.0649611833,0
"217",7040,1963,109,2020,31,4,27.5,"pub",6,3,1,0,0,1,0.25,0.75,0,53242,0.115885954697419,22,16544.0649611833,0
"218",7041,111,111,2018,5,1,1,"pub",0,1,0,0,0,1,1,0,0,45378,0.0856582484904579,3,7259.01541045559,0
"219",7041,1964,110,2020,6,2,14,"pub",0,1,1,0,0,1,0.5,0.5,0.5,46409,0.0884526708181603,3,7259.01541045559,0
"220",7042,112,112,2018,4,1,3,"pub",0,0,0,1,0,1,0,1,0,11151,0.0814276746480136,0,8078.9438640799,0
"221",7042,1965,111,2020,6,1,2,"pub",0,0,1,0,0,1,0,0,1,11377,0.084732354750813,0,8078.9438640799,0
"222",7043,1966,112,2020,18,2,10.7,"pub",0,1,0,1,0,1,1,0,0,10961,0.0999908767448226,3,13943.6040216551,0
"223",7044,1967,113,2020,45,2,5,"pub",0,0,2,0,0,1,0,1,1,28999,0.0744853270802441,0,11660.6593433271,0
"224",7045,115,115,2018,6,1,2,"pub",0,0,0,1,0,1,0,0,1,6126,0.0909239307868103,0,11485.6073059361,0
"225",7045,1968,114,2020,9,1,1.8,"pub",0,0,1,0,0,1,0,0,1,6284,0.0938892425206875,0,11485.6073059361,0
"226",7046,116,116,2018,12,2,15,"pub",2,0,1,1,0,1,0.5,0,0.5,40410,0.145607522890374,0,12671.8789530018,0
"227",7046,1969,115,2020,10,3,10,"pub",4,0,0,3,0,1,0,1,0,41063,0.149891629934491,0,12671.8789530018,0
"228",7047,117,117,2018,12,2,2,"pub",0,1,0,1,0,1,0.5,0,0.5,23707,0.0564812080820011,0,9383.06685972234,0
"229",7047,1970,116,2020,28,2,19,"pub",0,0,2,0,0,1,0,1,1,24966,0.0573179524152848,0,9383.06685972234,0
"230",7048,1971,117,2020,81,3,11.14,"pub",0,2,1,0,0,1,0.333333333333333,0,0.666666666666667,21807,0.127894712706929,6,20200.7590295312,0
"231",7049,1972,118,2020,10,2,12,"pub",0,0,2,0,0,1,0,0.5,0.5,31259,0.0496816916727982,0,4441.10695895248,0
"232",7049,119,119,2018,10,2,6,"pub",0,0,0,2,0,1,0,1,1,29077,0.0489046325274272,0,4441.10695895248,0
"233",7050,120,120,2018,10,1,4,"pub",0,0,1,0,0,1,1,0,0,5182,0.156310304901582,0,15720.5510976533,0
"234",7050,1973,119,2020,6,1,5,"pub",0,0,0,1,0,1,1,0,0,5232,0.166475535168196,0,15720.5510976533,0
"235",7051,121,121,2018,22,4,3,"pub",0,0,0,4,0,1,0.25,0.75,0,45689,0.113703517257983,18,14884.1530584155,0
"236",7051,1974,120,2020,20,3,20,"pub",7,0,0,3,0,1,0,1,0,46130,0.119249945805333,18,14884.1530584155,0
"237",7052,122,122,2018,57,6,24,"pub",0,0,3,3,0,1,0.166666666666667,0.666666666666667,0.5,135116,0.0692071997394831,9,10726.2980026243,0
"238",7052,1975,121,2020,25,5,35,"pub",0,3,1,1,0,1,0,0.8,0.6,141027,0.0714473115077255,9,10726.2980026243,0
"239",7053,1976,122,2020,10,1,2,"pub",0,1,0,0,0,1,0,0,1,7901,0.127325654980382,0,10636.191522763,0
"240",7053,123,123,2018,7,1,2,"pub",0,0,1,0,0,1,1,0,0,7881,0.122446390052024,0,10636.191522763,0
"241",7054,124,124,2018,30,2,24,"pub",0,2,0,0,0,1,0,0.5,0.5,27917,0.118028441451445,3,14187.8216591155,0
"242",7054,1977,123,2020,16,2,4.5,"pub",0,1,1,0,0,1,0,1,1,28250,0.121840707964602,3,14187.8216591155,0
"243",7055,125,125,2018,20,1,3,"pub",0,1,0,0,0,1,1,0,0,5705,0.116564417177914,0,18584.8404868674,0
"244",7055,1978,124,2020,17,1,4.29,"pub",0,1,0,0,0,1,0,1,0,5876,0.120319945541184,0,18584.8404868674,0
"245",7056,126,126,2018,5,1,3,"pub",0,0,0,1,0,1,0,0,1,13237,0.0424567500188865,0,6231.46215494212,0
"246",7056,1979,125,2020,3,1,4,"pub",0,0,0,1,0,1,0,0,1,13755,0.0415848782260996,0,6231.46215494212,0
"247",7057,127,127,2018,32,5,88,"pub",0,1,1,3,0,1,0.2,0.6,0.4,74943,0.0924836208852061,24,10416.7248083107,0
"248",7058,128,128,2018,5,1,2,"pub",0,1,0,0,0,1,1,0,0,4677,0.0673508659397049,0,4252.80391357521,0
"249",7059,1980,126,2020,83,11,70,"pub",58,4,1,6,0,1,0.727272727272727,0.181818181818182,0.0909090909090909,234661,0.0568010875262613,49,15308.1894745358,0
"250",7059,129,129,2018,83,11,70,"pub",59,5,1,3,2,1,0.636363636363636,0.181818181818182,0.181818181818182,227501,0.0540261361488521,49,15308.1894745358,0
"251",7060,1981,127,2020,7,1,10,"pub",0,1,0,0,0,1,1,0,0,14088,0.0772998296422487,0,5738.66257505003,0
"252",7060,130,130,2018,5,1,5,"pub",0,1,0,0,0,1,1,0,0,13646,0.0754067125897699,0,5738.66257505003,0
"253",7061,131,131,2018,30,6,53,"mixed",0,4,0,2,0,3,0.166666666666667,0.833333333333333,0.166666666666667,94331,0.0834402264366963,13,15943.8544574425,0
"254",7061,1982,128,2020,27,6,70,"pub",0,5,1,0,0,1,0.333333333333333,0.5,0.333333333333333,97397,0.0864194995739088,13,15943.8544574425,0
"255",7062,1983,129,2020,26,2,15,"pub",0,1,0,1,0,1,0.5,0.5,0,18469,0.0961069900915047,6,13922.5520361991,0
"256",7062,132,132,2018,10,2,15,"pub",0,1,0,1,0,1,0,0.5,1,18187,0.0921537361851872,6,13922.5520361991,0
"257",7063,133,133,2018,5,1,7,"pub",0,0,0,1,0,1,0,1,0,3944,0.0892494929006085,0,15865.0418181818,0
"258",7063,1984,130,2020,5,1,1.4,"pub",0,1,0,0,0,1,0,1,0,3983,0.0936480040170726,0,15865.0418181818,0
"259",7064,1985,131,2020,29,2,15,"pub",0,2,0,0,0,1,1,0,0,54932,0.0650622587926891,3,7526.24608314184,0
"260",7065,1986,132,2020,30,6,100,"priv",0,6,0,0,0,1,1,0,0,132265,0.0799228820927683,90,19555.3439898471,0
"261",7065,134,134,2018,30,7,100,"pub",0,7,0,0,0,1,0.571428571428571,0.428571428571429,0.428571428571429,127998,0.0766183846622603,90,19555.3439898471,0
"262",7066,135,135,2018,15,2,4,"pub",0,0,0,2,0,1,1,0,0,25229,0.0514090927107693,3,6326.99293748365,0
"263",7066,1987,133,2020,12,2,6.8,"pub",0,0,0,2,0,1,1,0,0,26391,0.0520253116592778,3,6326.99293748365,0
"264",7067,136,136,2018,6,1,9,"pub",0,0,0,1,0,1,0,1,1,11990,0.0808173477898249,0,7585.61224489796,0
"265",7067,1988,134,2020,7,2,5,"pub",0,0,2,0,0,1,0,0,1,12266,0.0839719549975542,0,7585.61224489796,0
"266",7068,1989,135,2020,80,4,19.5,"pub",0,2,2,0,0,1,1,0,0,31919,0.113819355242959,11,19215.9550390551,0
"267",7068,137,137,2018,72,6,19,"pub",0,2,0,4,0,1,0.333333333333333,0.333333333333333,0.333333333333333,31501,0.108187041681216,11,19215.9550390551,0
"268",7069,138,138,2018,44,3,25,"pub",0,2,0,1,0,1,0.333333333333333,0.666666666666667,0.333333333333333,50967,0.128965801400906,12,15148.888869156,0
"269",7069,1990,136,2020,9,6,10,"pub",0,0,6,0,0,1,1,0,0,51193,0.135545875412654,12,15148.888869156,0
"270",7070,1991,137,2020,5,1,3.5,"pub",0,1,0,0,0,1,0,1,1,12263,0.096142868792302,3,9531.41379310345,0
"271",7071,1992,138,2020,24,3,30,"pub",0,1,2,0,0,1,0,1,0,30297,0.116414166419117,4,12042.2888437417,0
"272",7071,139,139,2018,18,3,9,"pub",0,0,0,3,0,1,0,1,0,29819,0.112612763674167,4,12042.2888437417,0
"273",7072,1993,139,2020,8,2,14,"pub",0,0,2,0,0,1,0,0,1,29636,0.0617492239168579,6,10062.4228822882,0
"274",7073,1994,140,2020,6,1,1.5,"pub",0,0,1,0,0,1,0,0,1,10866,0.075372722252899,4,11915.4127710364,0
"275",7073,140,140,2018,4,1,9,"pub",0,0,0,1,0,1,0,1,1,10490,0.0739752144899905,4,11915.4127710364,0
"276",7074,1995,141,2020,31,4,65,"pub",15,3,0,1,0,1,0.25,0.75,0,44829,0.0959869727185527,11,33572.3003420265,0
"277",7074,141,141,2018,38,3,65,"pub",0,3,0,0,0,1,0.333333333333333,0.666666666666667,0.333333333333333,44007,0.0896675528893131,11,33572.3003420265,0
"278",7075,1996,142,2020,12,2,20.5,"pub",0,0,2,0,0,1,0,0.5,1,28829,0.0921988275694613,3,10963.6589355141,0
"279",7075,142,142,2018,2,3,21,"pub",0,0,0,3,0,1,0,0.666666666666667,0.666666666666667,28170,0.0898828541001065,3,10963.6589355141,0
"280",7076,1997,143,2020,7,2,3.43,"pub",0,0,2,0,0,1,0,1,1,29889,0.0771855866706815,8,10427.9743109446,0
"281",7076,143,143,2018,20,1,3,"pub",0,0,0,1,0,1,0,0,1,28947,0.0743427643624555,8,10427.9743109446,0
"282",7077,144,144,2018,8,2,10,"pub",0,2,0,0,0,1,0.5,0.5,0.5,62853,0.0839737164494933,5,14191.5421470487,0
"283",7077,1998,144,2020,6,2,7,"pub",0,2,0,0,0,1,0.5,0.5,0.5,64251,0.0881387060123578,5,14191.5421470487,0
"284",7078,145,145,2018,191,17,250,"pub",177,11,1,5,0,1,0.352941176470588,0.529411764705882,0.294117647058824,209885,0.0723920242037306,251,22735.5354975041,1
"285",7078,1999,145,2020,201,24,260,"pub",158,19,3,2,0,1,0.333333333333333,0.5,0.416666666666667,215874,0.0769198699241224,251,22735.5354975041,1
"286",7079,2000,146,2020,8,2,22,"pub",0,2,0,0,0,1,1,0,0,41793,0.0888904840523533,3,18574.7417868116,0
"287",7079,146,146,2018,8,2,20,"pub",0,2,0,0,0,1,1,0,0,40044,0.0860303665967436,3,18574.7417868116,0
"288",7080,147,147,2018,6,1,2,"pub",2,1,0,0,0,1,1,0,0,28375,0.0839823788546255,8,6703.37506466632,0
"289",7080,2001,147,2020,7,1,3,"pub",0,1,0,0,0,1,1,0,0,25937,0.0906427111847939,8,6703.37506466632,0
"290",7081,2002,148,2020,33,4,8,"pub",0,0,4,0,0,1,0,0.5,0.5,52935,0.0559743081137244,9,10236.4919774953,0
"291",7081,148,148,2018,33,4,26,"pub",0,0,0,4,0,1,0,0.25,0.75,50409,0.0545140748675832,9,10236.4919774953,0
"292",7082,149,149,2018,12,1,7,"pub",0,1,0,0,0,1,0,0,1,14869,0.0507095298944112,0,10386.5172413793,0
"293",7082,2003,149,2020,13,1,3,"pub",0,1,0,0,0,1,0,1,0,15518,0.0518108003608712,0,10386.5172413793,0
"294",7083,2004,150,2020,7,2,6,"pub",0,0,2,0,0,1,0,0,1,19092,0.103394091766185,0,9357.01159145586,0
"295",7083,150,150,2018,8,1,16,"pub",0,1,0,0,0,1,0,0,1,18701,0.0988182450136356,0,9357.01159145586,0
"296",7084,151,151,2018,6,1,3,"pub",0,1,0,0,0,1,0,1,0,8465,0.0960425280567041,0,8868.77380230443,0
"297",7084,2005,151,2020,5,1,6,"pub",0,0,0,1,0,1,0,0,1,8561,0.0999883191215979,0,8868.77380230443,0
"298",7085,2006,152,2020,7,1,5,"pub",0,0,1,0,0,1,0,1,0,10890,0.0868686868686869,0,11945.9216539717,0
"299",7086,153,153,2018,14,2,25,"pub",0,1,0,1,0,1,1,0,0,24709,0.0919907725929823,0,16684.7508269019,0
"300",7086,2007,153,2020,15,2,22,"pub",0,1,1,0,0,1,0.5,0.5,0,25627,0.0944316541148008,0,16684.7508269019,0
"301",7087,154,154,2018,55,3,28,"pub",0,0,0,3,0,1,0,1,0,40352,0.0848037272006344,19,15010.4486426786,0
"302",7087,2008,154,2020,50,3,25,"pub",0,0,3,0,0,1,1,0,0,41672,0.0868688807832597,19,15010.4486426786,0
"303",7089,2009,155,2020,125,34,400,"pub",80,34,0,0,0,1,1,0,0,353706,0.107204853748593,145,24083.1063398667,1
"304",7089,155,155,2018,130,7,392,"pub",28,0,5,2,0,1,0,1,0.142857142857143,347059,0.10282689686768,145,24083.1063398667,1
"305",7090,156,156,2018,3,1,3,"pub",0,0,0,1,0,1,0,0,1,4465,0.113325867861142,3,11432.5849802372,0
"306",7091,2010,156,2020,10,1,5,"pub",0,0,1,0,0,1,0,0,1,13592,0.0929223072395527,8,15244.7514763287,0
"307",7092,2011,157,2020,17,3,12,"pub",0,1,1,1,0,1,0,0.666666666666667,0.333333333333333,21426,0.114813777653318,20,12048.6337175793,0
"308",7092,157,157,2018,7,2,14,"pub",0,0,1,1,0,1,0,1,1,25349,0.103002090812261,20,12048.6337175793,0
"309",7093,2012,158,2020,12,1,5,"pub",0,0,0,1,0,1,1,0,0,48162,0.0605456584028902,0,4749.75236380009,0
"310",7093,158,158,2018,18,2,3,"pub",0,0,0,2,0,1,0,1,0.5,46580,0.0590811507084586,0,4749.75236380009,0
"311",7094,159,159,2018,30,4,48,"pub",10,3,0,1,0,1,0.25,0.25,0.75,47119,0.0691228591438698,6,9539.02723759468,0
"312",7094,2013,159,2020,29,4,42,"pub",0,3,0,1,0,1,0,0.5,0.75,49499,0.0709711307299137,6,9539.02723759468,0
"313",7096,160,160,2018,26,3,2,"pub",0,0,0,3,0,1,1,0,0,81088,0.071884865824783,12,11346.1650977552,0
"314",7096,2014,160,2020,26,3,3,"pub",0,2,0,1,0,1,1,0,0,83505,0.0725824800910125,12,11346.1650977552,0
"315",7097,2015,161,2020,37,8,77,"pub",0,0,0,8,0,1,1,0,0,91913,0.126608858376943,73,17510.8084565925,0
"316",7097,161,161,2018,40,5,10,"pub",0,4,1,0,0,1,0.8,0,0.2,90450,0.121614151464898,73,17510.8084565925,0
"317",7098,2016,162,2020,12,1,2,"pub",0,0,1,0,0,1,0,0,1,7211,0.0808487033698516,0,7447.32487309645,0
"318",7098,162,162,2018,8,1,2,"pub",0,0,0,1,0,1,0,1,0,7047,0.0781893004115226,0,7447.32487309645,0
"319",7099,163,163,2018,15,2,9,"pub",0,2,0,0,0,1,0,1,0,81041,0.10404610012216,6,10409.6809897405,0
"320",7099,2017,163,2020,12,2,64,"pub",0,2,0,0,0,1,0,1,1,83111,0.107687309742393,6,10409.6809897405,0
"321",7100,2018,164,2020,10,2,7,"pub",0,2,0,0,0,1,1,0,0,38025,0.0887047994740302,0,6187.12539851222,0
"322",7100,164,164,2018,13,2,10,"pub",0,1,1,0,0,1,0.5,0.5,0,36763,0.0850311454451487,0,6187.12539851222,0
"323",7101,2019,165,2020,188,44,560,"priv",158,38,4,0,2,1,0.454545454545455,0.545454545454545,0,604147,0.108038275452829,148,33668.7657741468,1
"324",7102,165,165,2018,69,4,35,"pub",0,1,1,2,0,1,0.75,0,0.25,40369,0.114419480294285,3,15522.5499596014,0
"325",7102,2020,166,2020,60,3,20,"pub",0,1,2,0,0,1,0.666666666666667,0,0.333333333333333,41024,0.11890600624025,3,15522.5499596014,0
"326",7103,2021,167,2020,7,1,4,"pub",0,1,0,0,0,1,0,1,0,30302,0.112038809319517,0,11833.3338544517,0
"327",7104,2022,168,2020,21,1,7,"pub",0,0,1,0,0,1,0,0,1,16560,0.114734299516908,0,11517.5205095541,0
"328",7104,167,167,2018,10,2,2,"pub",0,0,0,2,0,1,0,0.5,1,16049,0.111346501339647,0,11517.5205095541,0
"329",7105,168,168,2018,4,1,3,"pub",0,1,0,0,0,1,1,0,0,15625,0.131968,5,10426.4404583956,0
"330",7105,2023,169,2020,6,2,2.5,"pub",6,2,0,0,0,1,1,0,0,16008,0.13611944027986,5,10426.4404583956,0
"331",7106,169,169,2018,26,4,11,"pub",0,1,3,0,0,1,1,0,0,66101,0.0988941165791743,13,10459.5754244734,0
"332",7107,2024,170,2020,24,3,14.182,"pub",0,1,2,0,0,1,0,0.666666666666667,0.666666666666667,65643,0.108054171808114,10,10875.0058506143,0
"333",7107,170,170,2018,27,3,19,"pub",0,1,0,2,0,1,0,0.5,0.5,67413,0.103036506311839,10,10875.0058506143,0
"334",7108,171,171,2018,30,6,90,"pub",4,0,4,2,0,1,0.333333333333333,0.666666666666667,0,107354,0.108053728785141,20,15984.5566675301,0
"335",7108,2025,171,2020,32,5,80,"pub",0,5,0,0,0,1,0.6,0.4,0,109536,0.112921779141104,20,15984.5566675301,0
"336",7109,172,172,2018,16,4,15,"pub",0,1,0,2,1,1,1,0,0,39036,0.0789527615534378,17,14986.7613987397,0
"337",7109,2026,172,2020,29,4,8,"pub",0,1,2,1,0,1,0.25,0.5,0.5,40285,0.0814447064664267,17,14986.7613987397,0
"338",7110,2027,173,2020,6,2,3,"pub",0,0,2,0,0,1,0,0,1,7526,0.0831783151740633,0,7458.32911392405,0
"339",7110,173,173,2018,7,2,1,"pub",0,0,0,2,0,1,0,0,1,7366,0.0814553353244638,0,7458.32911392405,0
"340",7111,174,174,2018,7,2,30,"pub",0,2,0,0,0,1,1,0,0,43593,0.0644828298121258,0,7025.01364407405,0
"341",7111,2028,174,2020,16,3,7,"pub",0,2,0,1,0,1,1,0,0,45373,0.0660084191038724,0,7025.01364407405,0
"342",7112,175,175,2018,11,1,2,"pub",0,0,0,1,0,1,0,1,0,36160,0.0464878318584071,0,2706.69332216872,0
"343",7112,2029,175,2020,2,3,3,"pub",0,0,2,1,0,1,1,0,0,37948,0.0470907557710551,0,2706.69332216872,0
"344",7114,2030,176,2020,13,2,17,"pub",0,0,1,1,0,1,0,0.5,1,23603,0.0639325509469135,12,13194.9392112967,0
"345",7114,176,176,2018,13,2,9,"pub",0,0,1,1,0,1,0,1,0.5,22338,0.0615543020861313,12,13194.9392112967,0
"346",7115,2031,177,2020,7,1,6,"pub",0,0,1,0,0,1,0,1,1,14714,0.0617099361152644,6,10993.7142857143,0
"347",7115,177,177,2018,5,1,3,"pub",0,0,0,1,0,1,1,0,0,14059,0.0594636887403087,6,10993.7142857143,0
"348",7116,2032,178,2020,6,2,3,"pub",0,0,1,1,0,1,0,1,0.5,12892,0.0635277691591685,3,11675.298989401,0
"349",7119,2033,179,2020,5,1,3.5,"pub",0,1,0,0,0,1,0,1,0,4959,0.0419439403105465,0,2234.17911504425,0
"350",8001,179,179,2018,13,3,18,"pub",0,3,0,0,0,1,0,0.333333333333333,0.666666666666667,14001,0.0942075566030998,5,29242.2087258758,0
"351",8001,2034,180,2020,11,4,20,"priv",11,3,0,1,0,1,0,1,1,14635,0.0958660744789887,5,29242.2087258758,0
"352",8002,2035,181,2020,21,7,18.82,"mixed",7,6,0,1,0,2,0,1,0,26047,0.121012016738972,3,33170.5317869002,1
"353",8002,180,180,2018,22,4,17,"pub",18,4,0,0,0,1,0,0.5,1,25294,0.117774966395193,3,33170.5317869002,1
"354",8003,181,181,2018,46,3,10,"pub",0,1,1,1,0,1,0,0.333333333333333,1,8473,0.189189189189189,0,26441.3299363057,0
"355",8003,2036,182,2020,7,5,11.05,"pub",5,0,1,4,0,1,0,0.4,1,8487,0.192411924119241,0,26441.3299363057,0
"356",8005,2037,183,2020,23,4,24,"pub",17,2,1,1,0,2,0.5,0,0.5,26093,0.101866400950446,16,29621.5127960179,0
"357",8005,183,183,2018,17,4,24,"pub",0,3,0,0,1,2,1,0,0,25671,0.0959058860192435,16,29621.5127960179,0
"358",8006,2038,184,2020,6,1,2,"pub",0,1,0,0,0,1,0,0,1,5807,0.215257447907698,0,26771.4884910486,0
"359",8006,184,184,2018,3,1,1,"pub",0,1,0,0,0,1,0,0,1,5851,0.207144077935396,0,26771.4884910486,0
"360",8007,2039,185,2020,11,3,12,"pub",0,1,0,2,0,1,0.333333333333333,0.333333333333333,0.333333333333333,16440,0.111861313868613,7,17874.1123152709,0
"361",8007,185,185,2018,4,1,8,"pub",0,1,0,0,0,1,0,1,0,16688,0.108401246404602,7,17874.1123152709,0
"362",8008,186,186,2018,3,1,1,"pub",0,0,1,0,0,1,1,0,0,11890,0.0892346509671993,7,13238.432160804,0
"363",8008,2040,186,2020,3,1,1.3,"pub",0,1,0,0,0,1,1,0,0,11270,0.092812777284827,7,13238.432160804,0
"364",8009,187,187,2018,27,9,26,"pub",0,5,4,0,0,1,0,0.111111111111111,1,24430,0.111952517396643,54,23920.4902461681,0
"365",8009,2041,187,2020,27,9,26,"pub",0,0,9,0,0,1,0,0.111111111111111,1,23351,0.119052717228384,54,23920.4902461681,0
"366",8011,2043,189,2020,36,10,60,"pub",26,10,0,0,0,1,0,1,0.4,49499,0.136305783955231,12,27581.9706247511,0
"367",8011,188,188,2018,38,11,58,"pub",27,11,0,0,0,1,0,1,0.363636363636364,49348,0.130359893004782,12,27581.9706247511,0
"368",8013,189,189,2018,20,2,26,"pub",0,1,1,0,0,1,0,0.5,0.5,11571,0.139227378791807,3,23663.8445968005,0
"369",8013,2045,191,2020,6,2,11,"pub",0,1,0,1,0,1,0,1,0,11815,0.142361404993652,3,23663.8445968005,0
"370",8014,2046,192,2020,3,1,2.5,"pub",3,1,0,0,0,1,1,0,0,2034,0.210914454277286,0,19735.9022457067,0
"371",8014,190,190,2018,4,1,2,"pub",3,1,0,0,0,1,0,0,1,2084,0.202015355086372,0,19735.9022457067,0
"372",8015,2047,193,2020,10,6,2.5,"pub",0,0,0,6,0,1,0,0.5,1,1230,0.207317073170732,0,27750.4333581534,0
"373",8015,191,191,2018,10,5,2,"pub",0,0,5,0,0,1,0,0.4,1,1321,0.199091597274792,0,27750.4333581534,0
"374",8016,192,192,2018,4,1,5,"pub",0,1,0,0,0,1,1,0,0,3758,0.163650878126663,0,22699.8030634573,0
"375",8016,2048,194,2020,4,1,3,"pub",0,1,0,0,0,1,1,0,0,3704,0.169816414686825,0,22699.8030634573,0
"376",8017,2049,195,2020,310,55,256,"pub",157,24,13,15,3,4,0.345454545454545,0.418181818181818,0.545454545454545,180638,0.113470033990633,34,40610.9559497736,1
"377",8019,194,194,2018,385,113,1230,"mixed",155,113,0,0,0,8,0.752212389380531,0.247787610619469,0.0353982300884956,914047,0.118828681676106,113,43007.186697701,0
"378",8020,2050,196,2020,8,1,4,"pub",0,0,0,1,0,1,1,0,0,6222,0.127611700417872,3,23028.9651716362,0
"379",8020,195,195,2018,10,1,4,"pub",0,0,0,1,0,1,1,0,0,6665,0.11807951987997,3,23028.9651716362,0
"380",8021,2051,197,2020,72,25,175.6,"priv",72,21,4,0,0,1,0.36,0.56,0.6,150506,0.127835435132154,14,33965.227425714,1
"381",8021,196,196,2018,72,26,175,"priv",0,21,0,5,0,1,0.307692307692308,0.692307692307692,0.692307692307692,147991,0.121737132663473,14,33965.227425714,1
"382",8022,197,197,2018,8,4,3,"pub",8,0,1,3,0,1,0,0.5,1,2543,0.337396775462053,0,20055.2273838631,0
"383",8022,2052,198,2020,8,4,3.6,"pub",8,1,0,3,0,1,0,0.75,0.75,2456,0.344462540716612,0,20055.2273838631,0
"384",8023,198,198,2018,5,1,4,"pub",0,1,0,0,0,1,0,0,1,6500,0.0881538461538462,0,22624.3954857704,0
"385",8023,2053,199,2020,4,1,4.6,"pub",0,1,0,0,0,1,0,1,1,6656,0.0928485576923077,0,22624.3954857704,0
"386",8025,199,199,2018,3,1,8,"pub",0,1,0,0,0,1,0,1,0,7344,0.189678649237473,3,25135.6463414634,0
"387",8025,2054,200,2020,4,1,8.5,"pub",0,1,0,0,0,1,0,1,0,7023,0.203901466609711,3,25135.6463414634,0
"388",8026,200,200,2018,5,1,1,"pub",4,1,0,0,0,1,0,1,1,2601,0.277970011534025,0,25024.7362126246,0
"389",8027,2055,201,2020,82,10,40,"pub",14,4,2,4,0,1,0.1,0.3,0.9,50180,0.0920286966919091,14,19874.6515611062,0
"390",8027,201,201,2018,47,10,40,"pub",10,4,2,4,0,1,0.1,0.3,0.9,50081,0.0889758591082446,14,19874.6515611062,0
"391",8028,202,202,2018,7,2,2,"pub",0,2,0,0,0,1,0.5,0.5,0.5,4682,0.129004698846647,0,19985.1474219317,0
"392",8028,2056,202,2020,6,1,2.28,"pub",0,1,0,0,0,1,1,0,0,4237,0.142553693651168,0,19985.1474219317,0
"393",8029,203,203,2018,13,3,9,"pub",0,3,0,0,0,1,1,0,0,51115,0.0774136750464639,15,15120.072699735,0
"394",8029,2057,203,2020,13,3,9,"pub",0,3,0,0,0,1,1,0,0,50514,0.0805123332145544,15,15120.072699735,0
"395",8030,204,204,2018,3,2,3,"pub",0,1,1,0,0,1,0,1,0,8358,0.114501076812635,13,25445.7291570705,0
