"","folio","staff_t","staff_p","base","n_orgs","p_priv","p_base","compact","truck","pickup","o_veh","a_10","a_20","large_v","p_comp","tot_veh","can_ton","bas_sep","sistema","pobtot2018","P60","hoteles","ingpc2015"
"1316","22002",14,0,8,1,0,0.571428571428571,2,1,2,0,0.2,0.2,0.6,0.4,5,14,"Si","Casa",27309,0.116811307627522,7,15215.337804878
"1317","22003",11,0,6,1,0,0.545454545454545,1,0,0,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,3,10,"No","Casa",13094,0.162288070872155,0,19278.9519586105
"1318","22004",54,0,28,1,0,0.518518518518518,3,0,1,0,0,0.25,0.75,0.75,4,50,"No","Otra",68095,0.0975548865555474,14,19999.8621682781
"1319","22005",58,0,37,1,0,0.637931034482759,4,0,0,0,0.25,0.75,1,1,4,38,"No","Otra",65331,0.0808192129310741,3,22709.1719579051
"1320","22007",44,0,43,1,0,0.977272727272727,6,4,2,0,0.5,0.5,0.833333333333333,0.5,12,28,"No","Otra",43739,0.0891424129495416,37,23575.4610211706
"1321","22008",20,0,8,1,0,0.4,2,0,2,0,1,0,0.5,0.5,4,42,"No","Otra",36554,0.0923838704382557,0,24233.9871036011
"1322","22009",39,0,26,1,0,0.666666666666667,8,0,2,0,0.9,0.1,0.8,0.8,10,15,"Si","Otra",26982,0.114928470832407,16,28371.508882149
"1323","22010",18,0,18,1,0,1,5,0,3,0,0.625,0.25,0.625,0.625,8,9,"Si","Otra",19017,0.150865015512436,0,16305.422548121
"1324","22011",144,0,106,1,0,0.736111111111111,22,2,5,0,0.689655172413793,0.206896551724138,0.827586206896552,0.758620689655172,29,120,"No","Otra",208626,0.0647090966610106,3,35173.6234395339
"1325","22012",26,0,5,1,0,0.192307692307692,5,0,0,0,0.4,0.6,1,1,5,55,"No","Casa",74718,0.0831928049465992,0,24955.9360279151
"1326","22013",17,0,17,1,0,1,4,0,0,0,1,0,1,1,4,13,"No","Casa",19001,0.125624967106994,3,17742.6612629102
"1327","22014",465,465,38,4,1,0.0817204301075269,49,0,1,6,1,0,0.875,0.875,56,1125,"No","Otra",1000212,0.101115563500538,126,45362.2382612077
"1328","22015",19,0,16,1,0,0.842105263157895,3,0,0,0,1,0,1,1,3,5,"Si","Casa",8457,0.103109849828544,8,22797.3210427769
"1329","22016",187,0,124,1,0,0.663101604278075,13,0,0,0,1,0,1,1,13,177,"No","Casa",286579,0.095436162454332,32,30671.3707315168
"1330","22017",27,0,24,1,0,0.888888888888889,7,2,0,0,0,0,1,0.777777777777778,9,61,"No","Otra",70445,0.111207324863369,41,24070.3573958316
"1331","22018",31,0,16,1,0,0.516129032258065,1,0,1,0,1,0,0.5,0.5,2,10,"No","Otra",27604,0.0986451238950877,0,21047.0781677767
"1332","23001",59,59,59,1,1,1,8,0,0,0,1,0,1,1,8,112,"No","Casa",86807,0.0817215201539046,65,33588.5279009326
"1333","23002",37,0,0,1,0,0,3,0,2,0,0.6,0.4,0.6,0.6,5,123,"No","Otra",82194,0.0900065698226148,16,17503.1667905914
"1334","23003",61,0,20,1,0,0.327868852459016,7,1,1,0,0.888888888888889,0.111111111111111,0.888888888888889,0.777777777777778,9,70,"No","Otra",21387,0.0708374246037312,66,33358.9498908236
"1335","23004",155,0,105,1,0,0.67741935483871,0,0,8,0,0.625,0.375,0,0,8,432,"No","Otra",235833,0.102903325658411,118,31345.1341716531
"1336","23006",23,0,7,1,0,0.304347826086957,3,0,1,0,1,0,0.75,0.75,4,9,"No","Casa",38571,0.0965492209172694,9,15012.1422764228
"1337","23007",37,0,0,1,0,0,1,1,4,0,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,6,28,"No","Otra",28405,0.0928709734201725,13,17768.6383318461
"1338","23008",222,0,34,1,0,0.153153153153153,58,0,0,0,NA,NA,1,1,58,585,"No","Casa",298902,0.0375206589450723,247,45307.1884048907
"1339","23009",82,0,29,1,0,0.353658536585366,11,0,0,0,1,0,1,1,11,133,"No","Otra",43031,0.0458506657990751,156,36442.1351103254
"1340","23010",28,0,12,1,0,0.428571428571429,0,2,1,1,0.75,0.25,0.5,0,4,26,"No","Otra",NA,NA,25,18039.3111268604
"1341","24001",3,0,3,1,0,1,1,0,0,0,0,0,1,1,1,8,"No","Casa",18908,0.132430717156759,0,12791.1028037383
"1342","24002",4,0,0,1,0,0,0,1,0,0,1,0,1,0,1,3,"No","Casa",7866,0.175947114162217,0,11758.3001293661
"1343","24003",20,0,0,1,0,0,1,2,1,0,0.25,0.25,0.75,0.25,4,12,"No","Otra",48175,0.113170731707317,0,8885.98012970885
"1344","24004",2,0,2,1,0,1,0,0,1,0,0,0,0,0,1,3,"No","Casa",4100,0.218048780487805,0,14092.5907879711
"1345","24005",21,0,15,1,0,0.714285714285714,0,2,1,0,0,0,0.666666666666667,0,3,20,"No","Casa",18441,0.165555013285614,6,19848.8107402032
"1346","24006",21,0,0,1,0,0,0,0,0,2,0,1,0,0,2,2,"No","Casa",9604,0.153581840899625,30,14429.6743041673
"1347","24007",9,0,8,1,0,0.888888888888889,1,1,1,0,0,1,0.666666666666667,0.333333333333333,3,13,"No","Otra",19573,0.119705717059214,4,17625.8113684211
"1348","24008",24,0,20,1,0,0.833333333333333,4,0,1,0,0,0.2,0.8,0.8,5,23,"No","Casa",21938,0.173625672349348,5,19969.4277914641
"1349","24009",5,0,0,1,0,0,1,0,0,0,0,1,1,1,1,7,"No","Casa",4845,0.123426212590299,0,30607.8407425501
"1350","24010",9,0,6,1,0,0.666666666666667,0,2,1,0,0,1,0.666666666666667,0,3,20,"No","Casa",30523,0.149198964715133,4,16193.2271111656
"1351","24011",32,0,0,1,0,0,2,8,0,0,0,0.4,1,0.2,10,66,"No","Otra",47192,0.130064417697915,9,21168.3869070312
"1352","24012",19,0,0,1,0,0,2,0,0,0,0,0,1,1,2,10,"No","Otra",20447,0.141976818115127,3,11904.0174140183
"1353","24013",99,0,67,1,0,0.676767676767677,12,0,5,0,0,0.588235294117647,0.705882352941177,0.705882352941177,17,203,"No","Casa",177041,0.132675481950509,43,25768.3505333176
"1354","24014",7,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,"No","Casa",15927,0.178564701450367,0,8975.51918592326
"1355","24015",25,0,23,1,0,0.92,4,0,0,0,0,1,1,1,4,20,"No","Casa",21682,0.142376164560465,10,18752.7598835799
"1356","24016",17,0,11,1,0,0.647058823529412,4,0,0,0,0.25,0,1,1,4,16,"No","Casa",41025,0.146154783668495,6,19453.0160578789
"1357","24017",5,0,0,1,0,0,0,2,0,0,0,0,1,0,2,4,"No","Otra",25289,0.168096800980664,3,11914.8519807479
"1358","24018",45,0,0,1,0,0,2,0,0,0,0,1,1,1,2,20,"No","Casa",15327,0.131336856527696,3,13128.2194459533
"1359","24019",4,0,0,1,0,0,0,2,0,0,1,0,1,0,2,2,"No","Otra",5518,0.240485683218557,0,13175.5792828685
"1360","24020",218,0,132,1,0,0.605504587155963,10,2,0,3,0.266666666666667,0.466666666666667,0.8,0.666666666666667,15,61,"No","Otra",100066,0.115183978574141,29,24586.181109572
"1361","24021",17,0,17,1,0,1,0,1,3,0,0,1,0.25,0,4,17,"No","Casa",57466,0.11079594890892,0,18647.1273177782
"1362","24022",12,0,10,1,0,0.833333333333333,2,0,0,0,0.5,0,1,1,2,7,"No","Casa",19095,0.140193768002095,0,12293.8213473143
"1363","24023",8,0,7,1,0,0.875,2,0,0,0,0,0.5,1,1,2,7,"No","Otra",15379,0.190129397229989,0,16363.6820960699
"1364","24024",32,0,0,1,0,0,2,8,0,0,0,0.4,1,0.2,10,130,"No","Otra",96740,0.145906553648956,28,23706.5084884995
"1365","24025",32,0,21,1,0,0.65625,2,1,0,0,0.333333333333333,0.666666666666667,1,0.666666666666667,3,18,"No","Otra",30926,0.106188967212055,5,14382.000899056
"1366","24026",10,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,"No","Otra",9382,0.139309315710936,0,7552.14255319149
"1367","24027",9,0,1,1,0,0.111111111111111,1,1,0,0,1,0,1,0.5,2,13,"No","Otra",10203,0.196118788591591,0,17148.3959296947
"1368","24028",1077,212,264,3,0.196843082636954,0.245125348189415,39,4,406,54,0.110112359550562,0.0629213483146067,0.0854870775347912,0.0775347912524851,503,600,"No","Casa",884044,0.114324626376063,122,40032.6311161926
"1369","24029",28,0,0,1,0,0,0,0,0,2,0,0,0,0,2,6,"No","Otra",19043,0.205744893136586,0,9462.14408916014
"1370","24030",4,0,0,1,0,0,1,1,0,0,0.5,0.5,1,0.5,2,2,"No","Otra",4914,0.262718762718763,0,13868.4775583483
"1371","24032",11,0,10,1,0,0.909090909090909,5,0,0,0,0.2,0.6,1,1,5,12,"No","Otra",39966,0.126882850422859,5,16316.3141833077
"1372","24033",2,0,2,1,0,1,0,0,1,0,0,0,0,0,1,3,"No","Casa",11035,0.166832804712279,0,13201.3219399538
"1373","24034",7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,"Si","Otra",14950,0.144749163879599,0,14580.1976764349
"1374","24035",21,0,11,1,0,0.523809523809524,15,0,0,0,1,0,1,1,15,215,"No","Cont/Casa",319223,0.0830391293860405,14,32503.7685071317
"1375","24036",12,0,4,1,0,0.333333333333333,0,1,2,0,0.333333333333333,0.666666666666667,0.333333333333333,0,3,11,"No","Casa",29120,0.147493131868132,18,17262.9148388243
"1376","24037",113,0,50,1,0,0.442477876106195,2,1,0,0,0.333333333333333,0.666666666666667,1,0.666666666666667,3,80,"No","Cont/Casa",95396,0.1263470166464,13,14751.8027213216
"1377","24038",26,0,0,1,0,0,0,1,1,0,1,0,0.5,0,2,4,"No","Casa",14646,0.178069097364468,0,12172.171875
"1378","24039",11,0,0,1,0,0,0,0,2,0,0,0,0,0,2,10,"No","Casa",13738,0.144926481292765,0,12974.7318928263
"1379","24040",14,0,3,1,0,0.214285714285714,3,0,0,0,1,0,1,1,3,45,"No","Casa",37164,0.137175761489614,6,21367.8808285255
"1380","24041",4,0,4,1,0,1,1,0,0,0,1,0,1,1,1,2,"No","Otra",18432,0.131130642361111,0,8740.66408289172
"1381","24042",12,0,0,1,0,0,0,0,3,0,0,0.333333333333333,0,0,3,5,"No","Otra",13638,0.154201495820502,7,16856.2607586866
"1382","24043",6,0,6,1,0,1,0,0,2,0,0,1,0,0,2,6,"No","Casa",8176,0.17208904109589,0,14346.7470676692
"1383","24044",4,0,4,1,0,1,0,0,1,0,0,0,0,0,1,1,"No","Casa",7630,0.129488859764089,0,11071.3348097443
"1384","24045",17,0,11,1,0,0.647058823529412,2,1,0,0,0,0.666666666666667,1,0.666666666666667,3,4,"No","Casa",14252,0.166011787819253,4,15277.7563368765
"1385","24046",10,0,0,1,0,0,0,1,2,0,0,0,0.333333333333333,0,3,9,"No","Casa",17828,0.109827238052502,0,16091.0564929298
"1386","24047",6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,"No","Casa",9379,0.179550058641646,0,11914.5914529915
"1387","24048",9,0,8,1,0,0.888888888888889,2,0,0,0,0.5,0.5,1,1,2,2,"No","Casa",5310,0.131450094161959,0,22134.7324391907
"1388","24049",31,0,0,1,0,0,3,2,0,0,0,0.8,1,0.6,5,30,"No","Otra",38296,0.1118915813662,3,10830.0759082606
"1389","24050",27,0,26,1,0,0.962962962962963,2,0,1,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,3,25,"No","Otra",51706,0.0913046841759177,7,17397.3920240412
"1390","24051",7,0,6,1,0,0.857142857142857,1,0,0,0,0,1,1,1,1,12,"No","Casa",15340,0.16857887874837,0,18051.4751459046
"1391","24052",6,0,0,1,0,0,1,0,0,0,0,1,1,1,1,14,"No","Casa",10278,0.199065966141273,0,13140.8191053288
"1392","24053",37,0,26,1,0,0.702702702702703,1,0,3,0,0.25,0,0.25,0.25,4,30,"No","Casa",32685,0.141594003365458,6,12763.4501593081
"1393","24054",52,0,21,1,0,0.403846153846154,2,2,5,0,0.111111111111111,0.444444444444444,0.444444444444444,0.222222222222222,9,25,"No","Otra",50090,0.134098622479537,13,12528.6877834839
