"","clave_mun","loc","id","SHPANIO","SREENTIDAD","SRETIPOEST","persmednom","persmedac","pers_otro","pers_para","camas_c","consultorios","quiro","procedq","consulta","dias","pmuj","CVE_ZM","servs","tot_servs","mshare","mshare2","hhi","POBTOT","urb","P60","ing_pc","type","staff","staff_ac","staff_otro","grande","chico","metro","centro","noroeste","norte","occidente","spec"
"78",2004,2.03,"2004 83 3357",2020,2,21,0,70,19,15,13,1,3,774,973,5328,0.782962730974006,2.03,1747,648615,0.269343138841994,0.0725457264412577,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",34,1,0.558823529411765,0,0,0,0,1,0,0,0
"79",2004,2.03,"2004 215 3357",2020,2,21,0,6,2,4,5,2,2,24,667,162,0.48,2.03,691,648615,0.106534693153874,0.0113496408453901,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",6,1,0.333333333333333,0,1,0,0,1,0,0,0
"80",2004,2.03,"2004 3 0051",2020,2,21,5,3,2,6,7,3,1,64,110,513,0.493282149712092,2.03,174,648615,0.0268263916190652,0.000719655287299454,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",13,0.375,0.153846153846154,0,0,0,0,1,0,0,0
"81",2004,2.03,"2004 214 3037",2020,2,26,0,3,5,6,3,1,1,15,100,189,0.698412698412698,2.03,115,648615,0.0177300864148994,0.000314355964279802,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",11,1,0.454545454545455,0,1,0,0,1,0,0,1
"82",2004,2.03,"2004 195 4069",2020,2,21,0,17,2,9,10,1,1,65,3462,1794,0.698542274052478,2.03,3527,648615,0.543774041611742,0.295690208330768,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",11,1,0.181818181818182,0,0,0,0,1,0,0,0
"83",2004,2.03,"2004 40 0032",2020,2,21,1,11,4,10,11,1,2,1,84,252,0.561264822134387,2.03,85,648615,0.0131048464805778,0.000171737001279514,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",15,0.916666666666667,0.266666666666667,0,0,0,0,1,0,0,0
"84",2004,2.03,"2004 162 0441",2020,2,26,0,3,13,7,10,2,2,68,260,294,0.75,2.03,328,648615,0.0505692899485828,0.00255725308590383,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",20,1,0.65,0,0,0,0,1,0,0,1
"85",2004,2.03,"2004 132 2999",2020,2,21,0,9,2,3,4,1,1,27,2032,594,0.497391304347826,2.03,2059,648615,0.317445634158939,0.100771730646571,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",5,1,0.4,0,1,0,0,1,0,0,0
"86",2004,2.03,"2004 130 3126",2020,2,26,4,0,4,1,5,1,1,0,230,180,0.966666666666667,2.03,230,648615,0.0354601728297989,0.00125742385711921,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",9,0,0.444444444444444,0,1,0,0,1,0,0,1
"87",2004,2.03,"2004 202 0032",2020,2,21,0,15,2,3,5,2,1,34,311,219,0.691358024691358,2.03,345,648615,0.0531902592446983,0.00282920367851822,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",5,1,0.4,0,1,0,0,1,0,0,0
"88",2004,2.03,"2004 103 1581",2020,2,21,0,14,3,3,4,4,1,70,1934,378,0.675174013921114,2.03,2004,648615,0.308966027612682,0.0954600062187608,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",6,1,0.5,0,1,0,0,1,0,0,0
"89",2004,2.03,"2004 228 0441",2020,2,26,0,8,6,5,8,1,3,245,205,1470,0.244897959183673,2.03,450,648615,0.0693785990148239,0.00481339000125972,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",11,1,0.545454545454545,0,0,0,0,1,0,0,1
"90",2004,2.03,"2004 240 0051",2020,2,21,0,8,2,4,7,1,1,110,1610,468,0.368421052631579,2.03,1720,648615,0.265180422901105,0.0703206566900087,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",6,1,0.333333333333333,0,0,0,0,1,0,0,0
"91",2004,2.03,"2004 7 7152",2020,2,21,1,10,5,6,7,6,1,180,3460,837,0.870676691729323,2.03,3640,648615,0.561195778697687,0.314940702028103,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",12,0.909090909090909,0.416666666666667,0,0,0,0,1,0,0,0
"92",2004,2.03,"2004 18 3840",2020,2,21,5,9,3,5,4,4,1,28,4190,252,0.770408163265306,2.03,4218,648615,0.650308734765616,0.422901450512456,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",13,0.642857142857143,0.230769230769231,0,1,0,0,1,0,0,0
"93",2004,2.03,"2004 206 2931",2020,2,21,4,22,14,3,5,5,1,15,6022,123,0.714285714285714,2.03,6037,648615,0.930752449449982,0.866300122157141,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",21,0.846153846153846,0.666666666666667,0,1,0,0,1,0,0,0
"94",2004,2.03,"2004 161 3357",2020,2,21,5,4,4,1,3,6,1,6,60,198,0.524590163934426,2.03,66,648615,0.0101755278555075,0.000103541367138209,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",10,0.444444444444444,0.4,0,1,0,0,1,0,0,0
"95",2004,2.03,"2004 192 0051",2020,2,21,2,1,3,4,4,3,1,1,39,66,0.772727272727273,2.03,40,648615,0.00616698657909546,3.80317234667435e-05,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",9,0.333333333333333,0.333333333333333,0,1,0,0,1,0,0,0
"96",2004,2.03,"2004 193 0032",2020,2,21,2,0,0,1,2,2,1,0,571,3,0,2.03,571,648615,0.0880337334165877,0.00774993821926282,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",3,0,0,0,1,0,0,1,0,0,0
"97",2004,2.03,"2004 52 436A",2020,2,21,0,12,33,23,29,6,3,35,3178,5667,0.5703125,2.03,3213,648615,0.495363196965843,0.24538469690822,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",56,1,0.589285714285714,1,0,0,0,1,0,0,0
"98",2004,2.03,"2004 11 0032",2020,2,21,0,19,8,4,5,8,1,85,27872,492,0.823255813953488,2.03,27957,648615,4.31026109479429,18.5783507052973,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",12,1,0.666666666666667,0,1,0,0,1,0,0,0
"99",2004,2.03,"2004 223 2931",2020,2,21,0,335,403,59,8,60,3,651,266538,1824,0.573578595317726,2.03,267189,648615,41.1937744270484,1696.92705154655,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",462,1,0.872294372294372,0,0,0,0,1,0,0,0
"100",2004,2.03,"2004 67 3535",2020,2,21,1,4,1,5,5,1,1,47,1450,3339,0.527462411782755,2.03,1497,648615,0.230799472722648,0.0532683966090521,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",7,0.8,0.142857142857143,0,1,0,0,1,0,0,0
"101",2004,2.03,"2004 12 3056",2020,2,21,0,14,2,6,4,2,1,38,1440,195,0.819742489270386,2.03,1478,648615,0.227870154097577,0.0519248071284535,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",8,1,0.25,0,1,0,0,1,0,0,0
"102",2004,2.03,"2004 242 0032",2020,2,26,0,7,8,14,5,2,2,397,1888,2457,0.896850393700787,2.03,2285,648615,0.352289108330828,0.12410761584853,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",22,1,0.363636363636364,0,1,0,0,1,0,0,1
"103",2004,2.03,"2004 190 2927",2020,2,21,0,19,7,6,6,9,1,468,4420,1464,0.864495798319328,2.03,4888,648615,0.753605759965465,0.567921641453126,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",13,1,0.538461538461538,0,0,0,0,1,0,0,0
"104",2004,2.03,"2004 5 3357",2020,2,26,0,3,3,1,2,2,1,30,235,90,0.966666666666667,2.03,265,648615,0.0408562860865074,0.00166923611278254,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",4,1,0.75,0,1,0,0,1,0,0,1
"105",2004,2.03,"2004 174 0583",2020,2,21,4,23,3,4,7,5,1,349,1943,1098,0.882395909422936,2.03,2292,648615,0.35336833098217,0.124869177341124,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",11,0.851851851851852,0.272727272727273,0,0,0,0,1,0,0,0
"106",2004,2.03,"2004 170 5300",2020,2,21,0,12,7,6,6,2,1,744,38433,3987,0.850886075949367,2.03,39177,648615,6.04010083023057,36.482818039352,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",13,1,0.538461538461538,0,0,0,0,1,0,0,0
"107",2004,2.03,"2004 157 436A",2020,2,21,14,0,4,16,17,1,2,38,704,5097,0.358208955223881,2.03,742,648615,0.114397601042221,0.0130868111242151,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",34,0,0.117647058823529,0,0,0,0,1,0,0,0
"108",2004,2.03,"2004 219 3380",2020,2,26,0,3,3,6,4,2,2,25,47,195,0.846153846153846,2.03,72,648615,0.0111005758423718,0.000123222784032249,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",9,1,0.333333333333333,0,1,0,0,1,0,0,1
"109",2004,2.03,"2004 191 4073",2020,2,22,2,3,2,7,1,2,1,62,2240,195,0.883620689655172,2.03,2302,648615,0.354910077626944,0.125961163201163,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",11,0.6,0.181818181818182,0,1,0,0,1,0,0,1
"110",2004,2.03,"2004 30 0032",2020,2,26,5,0,9,3,2,3,2,100,1543,852,1,2.03,1643,648615,0.253308973736346,0.0641654361753608,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",17,0,0.529411764705882,0,1,0,0,1,0,0,1
"111",2004,2.03,"2004 137 2927",2020,2,21,0,10,5,2,5,4,2,5,16433,885,0.566791510611735,2.03,16438,648615,2.53432313467928,6.4227937509706,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",7,1,0.714285714285714,0,1,0,0,1,0,0,0
"112",2004,2.03,"2004 45 0032",2020,2,26,10,23,5,10,10,4,1,37,166,465,0.5,2.03,203,648615,0.0312974568889094,0.000979530807713145,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",25,0.696969696969697,0.2,0,0,0,0,1,0,0,1
"113",2004,2.03,"2004 126 3840",2020,2,21,0,8,4,3,2,3,1,53,4187,192,0.83203125,2.03,4240,648615,0.653700577384118,0.42732444487233,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",7,1,0.571428571428571,0,1,0,0,1,0,0,0
"114",2004,2.03,"2004 200 0032",2020,2,21,0,19,3,6,6,3,1,72,3590,5943,0.5919259882254,2.03,3662,648615,0.564587621316189,0.318759182143473,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",9,1,0.333333333333333,0,0,0,0,1,0,0,0
"115",2004,2.03,"2004 213 3357",2020,2,26,0,2,2,2,2,2,2,47,171,249,0.831325301204819,2.03,218,648615,0.0336100768560702,0.00112963726627095,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",4,1,0.5,0,1,0,0,1,0,0,1
"116",2004,2.03,"2004 233 3130",2020,2,21,0,9,3,5,6,1,1,11,103,477,0.828828828828829,2.03,114,648615,0.0175759117504221,0.000308912673858624,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",8,1,0.375,0,0,0,0,1,0,0,0
"117",2004,2.03,"2004 230 0032",2020,2,21,0,15,4,5,4,5,1,63,450,393,0.73489932885906,2.03,513,648615,0.0790916028768992,0.00625548164563714,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",9,1,0.444444444444444,0,1,0,0,1,0,0,0
"118",2004,2.03,"2004 85 0456",2020,2,26,4,11,19,16,30,3,1,0,98,6663,0.525641025641026,2.03,98,648615,0.0151091171187839,0.000228285420109128,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",39,0.733333333333333,0.487179487179487,1,0,0,0,1,0,0,1
"119",2004,2.03,"2004 59 4069",2020,2,21,0,5,2,4,5,3,1,225,1090,723,0.883227176220807,2.03,1315,648615,0.202739683787763,0.0411033793823622,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",6,1,0.333333333333333,0,1,0,0,1,0,0,0
"120",2004,2.03,"2004 54 2062",2020,2,21,1,14,1,4,4,2,2,102,2355,606,0.852248394004283,2.03,2457,648615,0.378807150620939,0.143494857361554,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",6,0.933333333333333,0.166666666666667,0,1,0,0,1,0,0,0
"121",2004,2.03,"2004 194 1632",2020,2,22,0,6,2,5,4,2,1,374,3472,1896,0.867176634214186,2.03,3846,648615,0.592955759580028,0.351596532819128,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",7,1,0.285714285714286,0,1,0,0,1,0,0,1
"122",2004,2.03,"2004 58 3130",2020,2,21,0,14,23,50,16,3,3,218,4019,16179,0.573455759599332,2.03,4237,648615,0.653238053390686,0.426719954397653,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",73,1,0.315068493150685,0,0,0,0,1,0,0,0
"123",2004,2.03,"2004 196 4622",2020,2,21,4,8,5,4,4,2,1,103,9854,3171,0.676638655462185,2.03,9957,648615,1.53511713420134,2.35658461571852,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",13,0.666666666666667,0.384615384615385,0,1,0,0,1,0,0,0
"124",2004,2.03,"2004 2 0032",2020,2,26,1,2,3,1,3,1,1,0,105,57,1,2.03,105,648615,0.0161883397701256,0.000262062344513029,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",5,0.666666666666667,0.6,0,1,0,0,1,0,0,1
"125",2004,2.03,"2004 56 0032",2020,2,21,20,70,44,8,25,24,3,319,19404,999,0.327327327327327,2.03,19723,648615,3.04078690748749,9.24638501674735,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",72,0.777777777777778,0.611111111111111,1,0,0,0,1,0,0,0
"126",2004,2.03,"2004 199 5334",2020,2,21,0,8,3,5,7,2,1,159,2240,582,0.890322580645161,2.03,2399,648615,0.36986502008125,0.136800133079704,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",8,1,0.375,0,0,0,0,1,0,0,0
"127",2004,2.03,"2004 176 0032",2020,2,21,4,6,6,7,5,2,1,87,5448,1875,0.656817003628823,2.03,5535,648615,0.853356767882334,0.728217773290583,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",17,0.6,0.352941176470588,0,1,0,0,1,0,0,0
"128",2004,2.03,"2004 165 3319",2020,2,21,0,3,1,5,4,2,2,37,144,510,0.762987012987013,2.03,181,648615,0.0279056142704069,0.00077872330780874,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",6,1,0.166666666666667,0,1,0,0,1,0,0,0
"129",2004,2.03,"2004 224 1632",2020,2,26,14,0,37,9,6,5,0,131,262,732,0.862595419847328,2.03,393,648615,0.0605906431396129,0.00367122603607192,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"spec",60,0,0.616666666666667,0,0,0,0,1,0,0,1
"130",2004,2.03,"2004 166 0422",2020,2,21,6,0,2,4,6,2,1,154,2796,678,0.794041450777202,2.03,2950,648615,0.45481526020829,0.206856920918335,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",12,0,0.166666666666667,0,0,0,0,1,0,0,0
"131",2004,2.03,"2004 66 1670",2020,2,21,3,8,7,18,13,2,3,33,630,801,0.837004405286344,2.03,663,648615,0.102217802548507,0.0104484791578456,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",28,0.727272727272727,0.25,0,0,0,0,1,0,0,0
"132",2004,2.03,"2004 231 1736",2020,2,21,1,11,3,4,2,1,1,41,366,237,0.886792452830189,2.03,407,648615,0.0627490884422963,0.00393744810033912,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",8,0.916666666666667,0.375,0,1,0,0,1,0,0,0
"133",2004,2.03,"2004 179 0032",2020,2,21,0,18,2,14,4,2,1,15,620,1347,0.725093632958801,2.03,635,648615,0.0979009119431404,0.00958458855929853,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",16,1,0.125,0,1,0,0,1,0,0,0
"134",2004,2.03,"2004 217 1897",2020,2,21,1,19,7,5,4,4,1,8,10162,39,0.5,2.03,10170,648615,1.56795633773502,2.45848707704342,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",13,0.95,0.538461538461538,0,1,0,0,1,0,0,0
"135",2004,2.03,"2004 160 3357",2020,2,21,0,6,2,3,4,1,1,0,85,75,0.76,2.03,85,648615,0.0131048464805778,0.000171737001279514,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",5,1,0.4,0,1,0,0,1,0,0,0
"136",2004,2.03,"2004 226 3836",2020,2,21,0,22,8,34,22,3,2,0,1070,5196,0.910835214446953,2.03,1070,648615,0.164966890990803,0.0272140751231716,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",42,1,0.19047619047619,1,0,0,0,1,0,0,0
"137",2004,2.03,"2004 129 0032",2020,2,21,0,4,2,5,2,1,1,132,2480,675,0.845722300140252,2.03,2612,648615,0.402704223614933,0.162170691717306,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",7,1,0.285714285714286,0,1,0,0,1,0,0,0
"138",2004,2.03,"2004 221 2039",2020,2,21,9,0,9,7,5,3,1,763,11730,4167,0.825538461538462,2.03,12493,648615,1.92610408331599,3.70987693976653,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",25,0,0.36,0,1,0,0,1,0,0,0
"139",2004,2.03,"2004 65 1670",2020,2,21,0,22,5,6,5,3,1,87,6169,4680,0.475564321718168,2.03,6256,648615,0.96451670097053,0.930292466451074,1819.14182880337,1922523,0.984831390833816,0.0880520024987998,9689.77480269417,"gen",11,1,0.454545454545455,0,1,0,0,1,0,0,0
"140",2005,2.03,"2005 9 0449",2020,2,21,0,9,5,2,6,4,2,183,9495,651,0.770893371757925,2.03,9678,648615,1.49210240281215,2.22636958047778,1819.14182880337,126890,0.865978406493814,0.112632989203247,15612.6142406809,"gen",7,1,0.714285714285714,0,0,0,0,1,0,0,0
"141",2005,2.03,"2005 10 0434",2020,2,21,0,21,9,6,5,3,1,295,6299,885,0.782991202346041,2.03,6594,648615,1.01662773756389,1.03353195678427,1819.14182880337,126890,0.865978406493814,0.112632989203247,15612.6142406809,"gen",15,1,0.6,0,1,0,0,1,0,0,0
"142",2005,2.03,"2005 12 0082",2020,2,26,16,0,34,17,7,11,1,158,5400,9606,0.653846153846154,2.03,5558,648615,0.856902785165314,0.734282383224072,1819.14182880337,126890,0.865978406493814,0.112632989203247,15612.6142406809,"spec",67,0,0.507462686567164,0,0,0,0,1,0,0,1
"143",3003,3.01,"3003 2 2233",2020,3,21,38,38,36,39,31,74,4,814,0,7764,0.551239115874079,3.01,814,4360,18.6697247706422,348.558623011531,3990.53425637573,292241,0.926789875479484,0.127521463449687,5111.72084341348,"gen",113,0.5,0.31858407079646,1,0,0,0,1,0,0,0
"144",3003,3.01,"3003 1 1856",2020,3,21,0,15,17,8,7,7,2,68,1141,417,0.663003663003663,3.01,1209,4360,27.7293577981651,768.917283898662,3990.53425637573,292241,0.926789875479484,0.127521463449687,5111.72084341348,"gen",25,1,0.68,0,0,0,0,1,0,0,0
"145",3003,3.01,"3003 3 1856",2020,3,21,0,13,2,4,4,3,1,299,2038,525,0.850515463917526,3.01,2337,4360,53.6009174311927,2873.05834946553,3990.53425637573,292241,0.926789875479484,0.127521463449687,5111.72084341348,"gen",6,1,0.333333333333333,0,1,0,0,1,0,0,0
"146",3008,3008,"3008 7 0888",2020,3,21,0,18,8,17,8,19,2,56,1850,1146,0.436692506459948,0,1906,41466,4.59653692181546,21.1281516736128,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",25,1,0.32,0,0,0,0,1,0,0,0
"147",3008,3008,"3008 1 038A",2020,3,21,0,21,4,3,7,0,2,261,0,1260,0.735294117647059,0,261,41466,0.629431341339893,0.396183813460937,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",7,1,0.571428571428571,0,0,0,0,1,0,0,0
"148",3008,3008,"3008 15 038A",2020,3,21,13,170,70,49,15,0,2,590,2534,7956,0.45555955379633,0,3124,41466,7.53388318140163,56.7593957910064,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",132,0.92896174863388,0.53030303030303,0,0,0,0,1,0,0,0
"149",3008,3008,"3008 2 0337",2020,3,25,0,25,31,23,4,4,1,9,851,1539,0.487444608567208,0,860,41466,2.07398832778662,4.30142758379514,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"spec",54,1,0.574074074074074,0,1,0,0,1,0,0,1
"150",3008,3008,"3008 3 0337",2020,3,21,8,6,2,8,5,2,2,643,0,2331,0.784494693124135,0,643,41466,1.55066801717069,2.40457129947609,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",18,0.428571428571429,0.111111111111111,0,1,0,0,1,0,0,0
"151",3008,3008,"3008 13 0411",2020,3,21,0,14,7,9,4,5,1,91,2972,2646,0.466294375747906,0,3063,41466,7.38677470698886,54.5644405718103,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",16,1,0.4375,0,1,0,0,1,0,0,0
"152",3008,3008,"3008 6 038A",2020,3,26,0,26,32,19,4,4,2,18,1374,1416,0.479338842975207,0,1392,41466,3.35696715381276,11.2692284717778,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"spec",51,1,0.627450980392157,0,1,0,0,1,0,0,1
"153",3008,3008,"3008 14 038A",2020,3,21,3,11,18,14,11,15,2,117,6186,1929,0.535745807590468,0,6303,41466,15.2004051512082,231.052316760877,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",35,0.785714285714286,0.514285714285714,0,0,0,0,1,0,0,0
"154",3008,3008,"3008 8 0337",2020,3,21,7,22,36,15,5,2,1,199,14480,2706,0.614355231143552,0,14679,41466,35.400086818116,1253.16614673015,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",58,0.758620689655172,0.620689655172414,0,1,0,0,1,0,0,0
"155",3008,3008,"3008 9 0337",2020,3,21,0,28,11,6,6,3,1,19,674,723,0.518867924528302,0,693,41466,1.67124873390247,2.79307233057062,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",17,1,0.647058823529412,0,0,0,0,1,0,0,0
"156",3008,3008,"3008 10 0337",2020,3,21,0,39,9,21,5,14,1,143,8042,900,0.441629955947137,0,8185,41466,19.7390633289924,389.630621105974,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",30,1,0.3,0,1,0,0,1,0,0,0
"157",3008,3008,"3008 4 0337",2020,3,21,0,17,4,5,6,2,1,156,201,798,0.862238622386224,0,357,41466,0.860946317464911,0.741228561556391,2028.20678469407,351111,0.965446824508489,0.0566629926148711,12525.8262857045,"gen",9,1,0.444444444444444,0,0,0,0,1,0,0,0
"158",4002,4.01,"4002 14 1069",2020,4,21,16,46,42,30,11,19,2,30,53822,615,0.671726755218216,4.01,53852,65554,82.1490679439851,6748.46936406548,6949.12713035957,294077,0.909822937529967,0.126908938815344,3667.13565834798,"gen",88,0.741935483870968,0.477272727272727,0,0,0,0,0,0,0,0
"159",4002,4.01,"4002 3 0022",2020,4,21,6,28,32,46,20,24,2,1303,7528,14283,0.527491166077738,4.01,8831,65554,13.4713366079873,181.476910005699,6949.12713035957,294077,0.909822937529967,0.126908938815344,3667.13565834798,"gen",84,0.823529411764706,0.380952380952381,1,0,0,0,0,0,0,0
"160",4002,4.01,"4002 1 2349",2020,4,21,16,0,66,61,20,3,3,465,2406,5436,0.621804148576942,4.01,2871,65554,4.37959544802758,19.1808562883839,6949.12713035957,294077,0.909822937529967,0.126908938815344,3667.13565834798,"gen",143,0,0.461538461538462,1,0,0,0,0,0,0,0
"161",4003,4003,"4003 8 002A",2020,4,21,3,21,4,16,8,15,3,822,27115,6177,0.609340044742729,0,27937,45070,61.9857998668737,3842.23938513613,4297.69382233066,248845,0.880813357712632,0.0956981253390665,4437.49683136089,"gen",23,0.875,0.173913043478261,0,0,0,0,0,0,0,0
"162",4003,4003,"4003 2 2399",2020,4,21,1,8,5,10,10,6,1,79,5838,771,0.566929133858268,0,5917,45070,13.1284668293765,172.35664129004,4297.69382233066,248845,0.880813357712632,0.0956981253390665,4437.49683136089,"gen",16,0.888888888888889,0.3125,0,0,0,0,0,0,0,0
"163",4003,4003,"4003 4 002A",2020,4,21,11,0,5,6,8,2,1,7,769,492,0.582781456953642,0,776,45070,1.72176614155758,2.96447864621407,4297.69382233066,248845,0.880813357712632,0.0956981253390665,4437.49683136089,"gen",22,0,0.227272727272727,0,0,0,0,0,0,0,0
"164",4003,4003,"4003 10 002A",2020,4,21,4,20,13,13,9,8,2,453,3670,3234,0.631034482758621,0,4123,45070,9.14799201242512,83.6857578593937,4297.69382233066,248845,0.880813357712632,0.0956981253390665,4437.49683136089,"gen",30,0.833333333333333,0.433333333333333,0,0,0,0,0,0,0,0
"165",4003,4003,"4003 9 002A",2020,4,21,0,19,13,7,22,11,2,98,6219,1830,0.558018252933507,0,6317,45070,14.015975149767,196.447559398887,4297.69382233066,248845,0.880813357712632,0.0956981253390665,4437.49683136089,"gen",20,1,0.65,1,0,0,0,0,0,0,0
"166",5002,5002,"5002 1 1468",2020,5,21,0,19,11,13,7,13,1,137,1716,1359,0.657064471879287,0,1853,3068,60.3976531942634,3647.87651137451,4521.73804031692,163058,0.982625814127488,0.072366887855855,4263.65641673515,"gen",24,1,0.458333333333333,0,0,0,0,0,1,0,0
"167",5002,5002,"5002 2 1881",2020,5,21,0,10,5,7,4,4,1,90,783,495,0.848684210526316,0,873,3068,28.4550195567145,809.688137973003,4521.73804031692,163058,0.982625814127488,0.072366887855855,4263.65641673515,"gen",12,1,0.416666666666667,0,1,0,0,0,1,0,0
"168",5002,5002,"5002 9 1468",2020,5,21,0,24,8,6,18,6,1,81,121,513,0.601489757914339,0,202,3068,6.58409387222947,43.3502921183296,4521.73804031692,163058,0.982625814127488,0.072366887855855,4263.65641673515,"gen",14,1,0.571428571428571,0,0,0,0,0,1,0,0
"169",5002,5002,"5002 5 1468",2020,5,21,0,18,9,9,10,18,1,140,0,1701,0.615087040618955,0,140,3068,4.5632333767927,20.8230988510749,4521.73804031692,163058,0.982625814127488,0.072366887855855,4263.65641673515,"gen",18,1,0.5,0,0,0,0,0,1,0,0
