"","loc","clave_mun","id","SHPANIO","SREENTIDAD","SRETIPOEST","persmednom","persmedac","pers_otro","pers_para","camas_c","consultorios","quiro","procedq","consulta","dias","pmuj","servs","tot_servs","hhi","POBTOT","P60","urb","ing_pc","type","staff","staff_ac","staff_otro","grande","chico","metro","centro","noroeste","norte","west","spec"
"104",2.03,2004,"2004 228 0441",2020,2,26,0,8,6,5,8,1,3,245,205,1470,0.244897959183673,450,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"spec",11,1,0.545454545454545,0,0,0,0,1,0,0,1
"105",2.03,2004,"2004 240 0051",2020,2,21,0,8,2,4,7,1,1,110,1610,468,0.368421052631579,1720,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",6,1,0.333333333333333,0,0,0,0,1,0,0,0
"106",2.03,2004,"2004 231 1736",2020,2,21,1,11,3,4,2,1,1,41,366,237,0.886792452830189,407,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",8,0.916666666666667,0.375,0,1,0,0,1,0,0,0
"107",2.03,2004,"2004 179 0032",2020,2,21,0,18,2,14,4,2,1,15,620,1347,0.725093632958801,635,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",16,1,0.125,0,1,0,0,1,0,0,0
"108",2.03,2004,"2004 217 1897",2020,2,21,1,19,7,5,4,4,1,8,10162,39,0.5,10170,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",13,0.95,0.538461538461538,0,1,0,0,1,0,0,0
"109",2.03,2004,"2004 161 3357",2020,2,21,5,4,4,1,3,6,1,6,60,198,0.524590163934426,66,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",10,0.444444444444444,0.4,0,1,0,0,1,0,0,0
"110",2.03,2004,"2004 192 0051",2020,2,21,2,1,3,4,4,3,1,1,39,66,0.772727272727273,40,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",9,0.333333333333333,0.333333333333333,0,1,0,0,1,0,0,0
"111",2.03,2004,"2004 193 0032",2020,2,21,2,0,0,1,2,2,1,0,571,3,0,571,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",3,0,0,0,1,0,0,1,0,0,0
"112",2.03,2004,"2004 52 436A",2020,2,21,0,12,33,23,29,6,3,35,3178,5667,0.5703125,3213,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",56,1,0.589285714285714,1,0,0,0,1,0,0,0
"113",2.03,2004,"2004 11 0032",2020,2,21,0,19,8,4,5,8,1,85,27872,492,0.823255813953488,27957,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",12,1,0.666666666666667,0,1,0,0,1,0,0,0
"114",2.03,2004,"2004 223 2931",2020,2,21,0,335,403,59,8,60,3,651,266538,1824,0.573578595317726,267189,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",462,1,0.872294372294372,0,0,0,0,1,0,0,0
"115",2.03,2004,"2004 67 3535",2020,2,21,1,4,1,5,5,1,1,47,1450,3339,0.527462411782755,1497,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",7,0.8,0.142857142857143,0,1,0,0,1,0,0,0
"116",2.03,2004,"2004 12 3056",2020,2,21,0,14,2,6,4,2,1,38,1440,195,0.819742489270386,1478,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",8,1,0.25,0,1,0,0,1,0,0,0
"117",2.03,2004,"2004 242 0032",2020,2,26,0,7,8,14,5,2,2,397,1888,2457,0.896850393700787,2285,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"spec",22,1,0.363636363636364,0,1,0,0,1,0,0,1
"118",2.03,2004,"2004 190 2927",2020,2,21,0,19,7,6,6,9,1,468,4420,1464,0.864495798319328,4888,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",13,1,0.538461538461538,0,0,0,0,1,0,0,0
"119",2.03,2004,"2004 5 3357",2020,2,26,0,3,3,1,2,2,1,30,235,90,0.966666666666667,265,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"spec",4,1,0.75,0,1,0,0,1,0,0,1
"120",2.03,2004,"2004 174 0583",2020,2,21,4,23,3,4,7,5,1,349,1943,1098,0.882395909422936,2292,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",11,0.851851851851852,0.272727272727273,0,0,0,0,1,0,0,0
"121",2.03,2004,"2004 66 1670",2020,2,21,3,8,7,18,13,2,3,33,630,801,0.837004405286344,663,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",28,0.727272727272727,0.25,0,0,0,0,1,0,0,0
"122",2.03,2004,"2004 160 3357",2020,2,21,0,6,2,3,4,1,1,0,85,75,0.76,85,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",5,1,0.4,0,1,0,0,1,0,0,0
"123",2.03,2004,"2004 129 0032",2020,2,21,0,4,2,5,2,1,1,132,2480,675,0.845722300140252,2612,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",7,1,0.285714285714286,0,1,0,0,1,0,0,0
"124",2.03,2004,"2004 191 4073",2020,2,22,2,3,2,7,1,2,1,62,2240,195,0.883620689655172,2302,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"spec",11,0.6,0.181818181818182,0,1,0,0,1,0,0,1
"125",2.03,2004,"2004 226 3836",2020,2,21,0,22,8,34,22,3,2,0,1070,5196,0.910835214446953,1070,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",42,1,0.19047619047619,1,0,0,0,1,0,0,0
"126",2.03,2004,"2004 56 0032",2020,2,21,20,70,44,8,25,24,3,319,19404,999,0.327327327327327,19723,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",72,0.777777777777778,0.611111111111111,1,0,0,0,1,0,0,0
"127",2.03,2004,"2004 199 5334",2020,2,21,0,8,3,5,7,2,1,159,2240,582,0.890322580645161,2399,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",8,1,0.375,0,0,0,0,1,0,0,0
"128",2.03,2004,"2004 126 3840",2020,2,21,0,8,4,3,2,3,1,53,4187,192,0.83203125,4240,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",7,1,0.571428571428571,0,1,0,0,1,0,0,0
"129",2.03,2004,"2004 200 0032",2020,2,21,0,19,3,6,6,3,1,72,3590,5943,0.5919259882254,3662,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",9,1,0.333333333333333,0,0,0,0,1,0,0,0
"130",2.03,2004,"2004 213 3357",2020,2,26,0,2,2,2,2,2,2,47,171,249,0.831325301204819,218,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"spec",4,1,0.5,0,1,0,0,1,0,0,1
"131",2.03,2004,"2004 176 0032",2020,2,21,4,6,6,7,5,2,1,87,5448,1875,0.656817003628823,5535,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",17,0.6,0.352941176470588,0,1,0,0,1,0,0,0
"132",2.03,2004,"2004 221 2039",2020,2,21,9,0,9,7,5,3,1,763,11730,4167,0.825538461538462,12493,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",25,0,0.36,0,1,0,0,1,0,0,0
"133",2.03,2004,"2004 65 1670",2020,2,21,0,22,5,6,5,3,1,87,6169,4680,0.475564321718168,6256,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",11,1,0.454545454545455,0,1,0,0,1,0,0,0
"134",2.03,2004,"2004 59 4069",2020,2,21,0,5,2,4,5,3,1,225,1090,723,0.883227176220807,1315,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",6,1,0.333333333333333,0,1,0,0,1,0,0,0
"135",2.03,2004,"2004 54 2062",2020,2,21,1,14,1,4,4,2,2,102,2355,606,0.852248394004283,2457,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",6,0.933333333333333,0.166666666666667,0,1,0,0,1,0,0,0
"136",2.03,2004,"2004 194 1632",2020,2,22,0,6,2,5,4,2,1,374,3472,1896,0.867176634214186,3846,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"spec",7,1,0.285714285714286,0,1,0,0,1,0,0,1
"137",2.03,2004,"2004 58 3130",2020,2,21,0,14,23,50,16,3,3,218,4019,16179,0.573455759599332,4237,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",73,1,0.315068493150685,0,0,0,0,1,0,0,0
"138",2.03,2004,"2004 196 4622",2020,2,21,4,8,5,4,4,2,1,103,9854,3171,0.676638655462185,9957,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",13,0.666666666666667,0.384615384615385,0,1,0,0,1,0,0,0
"139",2.03,2004,"2004 2 0032",2020,2,26,1,2,3,1,3,1,1,0,105,57,1,105,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"spec",5,0.666666666666667,0.6,0,1,0,0,1,0,0,1
"140",2.03,2005,"2005 12 0082",2020,2,26,16,0,34,17,7,11,1,158,5400,9606,0.653846153846154,5558,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"spec",67,0,0.507462686567164,0,0,0,0,1,0,0,1
"141",2.03,2005,"2005 10 0434",2020,2,21,0,21,9,6,5,3,1,295,6299,885,0.782991202346041,6594,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",15,1,0.6,0,1,0,0,1,0,0,0
"142",2.03,2005,"2005 9 0449",2020,2,21,0,9,5,2,6,4,2,183,9495,651,0.770893371757925,9678,648615,1819.14182880337,2157853,0.0904181146723155,0.971710769918062,9893.71251470791,"gen",7,1,0.714285714285714,0,0,0,0,1,0,0,0
"143",3.01,3003,"3003 2 2233",2020,3,21,38,38,36,39,31,74,4,814,0,7764,0.551239115874079,814,4360,3990.53425637573,292241,0.127521463449687,0.926789875479484,5111.72084341348,"gen",113,0.5,0.31858407079646,1,0,0,0,1,0,0,0
"144",3.01,3003,"3003 1 1856",2020,3,21,0,15,17,8,7,7,2,68,1141,417,0.663003663003663,1209,4360,3990.53425637573,292241,0.127521463449687,0.926789875479484,5111.72084341348,"gen",25,1,0.68,0,0,0,0,1,0,0,0
"145",3.01,3003,"3003 3 1856",2020,3,21,0,13,2,4,4,3,1,299,2038,525,0.850515463917526,2337,4360,3990.53425637573,292241,0.127521463449687,0.926789875479484,5111.72084341348,"gen",6,1,0.333333333333333,0,1,0,0,1,0,0,0
"146",4.01,4002,"4002 1 2349",2020,4,21,16,0,66,61,20,3,3,465,2406,5436,0.621804148576942,2871,65554,6949.12713035957,294077,0.126908938815344,0.909822937529967,3667.13565834798,"gen",143,0,0.461538461538462,1,0,0,0,0,0,0,0
"147",4.01,4002,"4002 3 0022",2020,4,21,6,28,32,46,20,24,2,1303,7528,14283,0.527491166077738,8831,65554,6949.12713035957,294077,0.126908938815344,0.909822937529967,3667.13565834798,"gen",84,0.823529411764706,0.380952380952381,1,0,0,0,0,0,0,0
"148",4.01,4002,"4002 14 1069",2020,4,21,16,46,42,30,11,19,2,30,53822,615,0.671726755218216,53852,65554,6949.12713035957,294077,0.126908938815344,0.909822937529967,3667.13565834798,"gen",88,0.741935483870968,0.477272727272727,0,0,0,0,0,0,0,0
"149",5.01,5035,"5035 36 0032",2020,5,21,0,10,6,8,10,1,3,166,0,1191,0.788191881918819,166,53357,2830.05204458026,1434283,0.114875516198686,0.873007628201687,5299.91747583984,"gen",14,1,0.428571428571429,0,0,0,0,0,1,0,0
"150",5.01,5035,"5035 1 0032",2020,5,21,22,32,432,300,77,5,6,2154,15224,72597,0.577264794542281,17378,53357,2830.05204458026,1434283,0.114875516198686,0.873007628201687,5299.91747583984,"gen",754,0.592592592592593,0.572944297082228,1,0,0,0,0,1,0,0
"151",5.01,5035,"5035 30 2787",2020,5,21,2,28,155,131,70,159,7,1254,10128,27738,0.615787550249726,11382,53357,2830.05204458026,1434283,0.114875516198686,0.873007628201687,5299.91747583984,"gen",288,0.933333333333333,0.538194444444444,1,0,0,0,0,1,0,0
"152",5.01,5035,"5035 5 0032",2020,5,21,6,68,27,50,19,6,5,219,18207,4848,0.577417551704863,18426,53357,2830.05204458026,1434283,0.114875516198686,0.873007628201687,5299.91747583984,"gen",83,0.918918918918919,0.325301204819277,0,0,0,0,0,1,0,0
"153",5.01,5035,"5035 37 0032",2020,5,26,1,1,2,3,4,3,1,51,0,153,0.88235294117647,51,53357,2830.05204458026,1434283,0.114875516198686,0.873007628201687,5299.91747583984,"spec",6,0.5,0.333333333333333,0,1,0,0,0,1,0,1
"154",5.01,5035,"5035 29 0032",2020,5,21,0,13,5,4,11,5,1,133,5750,1698,0.861561119293078,5883,53357,2830.05204458026,1434283,0.114875516198686,0.873007628201687,5299.91747583984,"gen",9,1,0.555555555555556,0,0,0,0,0,1,0,0
"155",5.01,5035,"5035 40 0032",2020,5,21,6,35,12,17,10,35,2,71,0,3843,0.491471638238794,71,53357,2830.05204458026,1434283,0.114875516198686,0.873007628201687,5299.91747583984,"gen",35,0.853658536585366,0.342857142857143,0,0,0,0,0,1,0,0
"156",5.02,5018,"5018 4 0027",2020,5,21,0,93,56,58,18,2,3,630,0,7320,0.515420950263962,630,6148,3695.74143582141,374247,0.12554542855387,0.977234286447186,4387.47438723624,"gen",114,1,0.491228070175439,0,0,0,0,0,1,0,0
"157",5.02,5018,"5018 2 0845",2020,5,21,5,0,0,8,10,7,2,646,0,3630,0.808391003460208,646,6148,3695.74143582141,374247,0.12554542855387,0.977234286447186,4387.47438723624,"gen",13,0,0,0,0,0,0,0,1,0,0
"158",5.02,5018,"5018 1 0027",2020,5,21,0,39,38,17,15,11,1,537,595,6039,0.832395617411904,1132,6148,3695.74143582141,374247,0.12554542855387,0.977234286447186,4387.47438723624,"gen",55,1,0.690909090909091,0,0,0,0,0,1,0,0
"159",5.02,5018,"5018 3 0027",2020,5,21,0,53,0,10,9,0,2,278,30,3105,0.706192358366271,308,6148,3695.74143582141,374247,0.12554542855387,0.977234286447186,4387.47438723624,"gen",10,1,0,0,0,0,0,0,1,0,0
"160",5.02,5018,"5018 12 0027",2020,5,21,36,0,20,32,13,1,2,773,2659,8493,0.594206486754147,3432,6148,3695.74143582141,374247,0.12554542855387,0.977234286447186,4387.47438723624,"gen",88,0,0.227272727272727,0,0,0,0,0,1,0,0
"161",5.03,5025,"5025 2 0233",2020,5,21,0,55,28,28,21,44,5,917,2821,14124,0.542982296039423,3738,10851,2542.6559223923,209456,0.0966694675731418,0.98432128943549,5780.04966198151,"gen",56,1,0.5,1,0,0,0,0,1,0,0
"162",5.03,5025,"5025 7 0233",2020,5,21,43,2,1,1,25,87,2,1248,426,7887,0.669226647615646,1674,10851,2542.6559223923,209456,0.0966694675731418,0.98432128943549,5780.04966198151,"gen",45,0.0444444444444444,0.0222222222222222,1,0,0,0,0,1,0,0
"163",5.03,5025,"5025 10 0233",2020,5,21,0,24,5,7,12,21,2,348,3021,3486,0.739516129032258,3369,10851,2542.6559223923,209456,0.0966694675731418,0.98432128943549,5780.04966198151,"gen",12,1,0.416666666666667,0,0,0,0,0,1,0,0
"164",5.03,5025,"5025 8 0233",2020,5,21,0,18,4,9,9,16,1,157,315,951,0.710816777041943,472,10851,2542.6559223923,209456,0.0966694675731418,0.98432128943549,5780.04966198151,"gen",13,1,0.307692307692308,0,0,0,0,0,1,0,0
"165",5.03,5025,"5025 9 0233",2020,5,21,8,0,6,8,5,8,2,271,132,1380,0.721980886185925,403,10851,2542.6559223923,209456,0.0966694675731418,0.98432128943549,5780.04966198151,"gen",22,0,0.272727272727273,0,1,0,0,0,1,0,0
"166",5.03,5025,"5025 1 0233",2020,5,21,0,12,5,11,12,2,2,590,605,1809,0.589360430364614,1195,10851,2542.6559223923,209456,0.0966694675731418,0.98432128943549,5780.04966198151,"gen",16,1,0.3125,0,0,0,0,0,1,0,0
"167",5.04,5030,"5030 2 0055",2020,5,21,7,0,11,18,8,8,3,226,0,5535,0.538297872340426,226,81639,4247.12643271244,1031779,0.097120604315459,0.965857029460766,9923.06313561334,"gen",36,0,0.305555555555556,0,0,0,0,0,1,0,0
"168",5.04,5030,"5030 3 0290",2020,5,22,1,3,2,3,4,3,1,53,395,213,0.938053097345133,448,81639,4247.12643271244,1031779,0.097120604315459,0.965857029460766,9923.06313561334,"spec",6,0.75,0.333333333333333,0,1,0,0,0,1,0,1
"169",5.04,5030,"5030 18 0055",2020,5,22,0,6,18,36,34,0,3,1776,0,9072,0.81296,1776,81639,4247.12643271244,1031779,0.097120604315459,0.965857029460766,9923.06313561334,"spec",54,1,0.333333333333333,1,0,0,0,0,1,0,1
"170",5.04,5030,"5030 1 1335",2020,5,21,0,6,19,32,10,2,3,226,151,2427,0.479245283018868,377,81639,4247.12643271244,1031779,0.097120604315459,0.965857029460766,9923.06313561334,"gen",51,1,0.372549019607843,0,0,0,0,0,1,0,0
"171",5.04,5030,"5030 13 1335",2020,5,21,0,108,0,1,50,2,7,133,8255,10584,0.289558665231432,8388,81639,4247.12643271244,1031779,0.097120604315459,0.965857029460766,9923.06313561334,"gen",1,1,0,1,0,0,0,0,1,0,0
"172",5.04,5030,"5030 17 0055",2020,5,22,8,12,13,46,32,3,9,2099,19682,9048,0.828890128276631,21781,81639,4247.12643271244,1031779,0.097120604315459,0.965857029460766,9923.06313561334,"spec",67,0.6,0.194029850746269,1,0,0,0,0,1,0,1
"173",5.04,5030,"5030 16 0055",2020,5,22,0,21,2,10,11,2,1,877,0,26889,0.894223363286264,877,81639,4247.12643271244,1031779,0.097120604315459,0.965857029460766,9923.06313561334,"spec",12,1,0.166666666666667,0,0,0,0,0,1,0,1
"174",5.04,5030,"5030 15 0055",2020,5,21,15,532,275,242,63,64,4,4222,43544,55461,0.579029815675422,47766,81639,4247.12643271244,1031779,0.097120604315459,0.965857029460766,9923.06313561334,"gen",532,0.972577696526508,0.516917293233083,1,0,0,0,0,1,0,0
"175",6.01,6002,"6002 4 0021",2020,6,21,0,29,34,21,18,0,3,1053,0,13581,0.622930165586753,1053,8624,2420.63127536391,380575,0.137355317611509,0.911365696643237,5481.84508178414,"gen",55,1,0.618181818181818,0,0,0,0,0,0,1,0
"176",6.01,6002,"6002 5 0021",2020,6,21,1,18,7,7,11,2,2,748,2876,5775,0.619255381035486,3624,8624,2420.63127536391,380575,0.137355317611509,0.911365696643237,5481.84508178414,"gen",15,0.947368421052632,0.466666666666667,0,0,0,0,0,0,1,0
"177",6.01,6002,"6002 1 0021",2020,6,21,5,0,17,15,23,4,4,758,0,4734,0.683208701563562,758,8624,2420.63127536391,380575,0.137355317611509,0.911365696643237,5481.84508178414,"gen",37,0,0.45945945945946,1,0,0,0,0,0,1,0
"178",6.01,6002,"6002 26 0021",2020,6,21,9,95,2,33,28,3,5,823,0,4938,0.643126499828591,823,8624,2420.63127536391,380575,0.137355317611509,0.911365696643237,5481.84508178414,"gen",44,0.913461538461538,0.0454545454545455,1,0,0,0,0,0,1,0
"179",6.01,6002,"6002 25 0021",2020,6,21,1,38,6,6,5,1,2,273,904,1455,0.535962877030162,1177,8624,2420.63127536391,380575,0.137355317611509,0.911365696643237,5481.84508178414,"gen",13,0.974358974358974,0.461538461538462,0,1,0,0,0,0,1,0
"180",6.01,6002,"6002 23 0021",2020,6,21,0,24,5,16,20,25,2,138,0,2910,0.469352014010508,138,8624,2420.63127536391,380575,0.137355317611509,0.911365696643237,5481.84508178414,"gen",21,1,0.238095238095238,1,0,0,0,0,0,1,0
"181",6.01,6002,"6002 19 0021",2020,6,21,7,4,12,18,13,0,2,1051,0,6171,0.663113006396588,1051,8624,2420.63127536391,380575,0.137355317611509,0.911365696643237,5481.84508178414,"gen",37,0.363636363636364,0.324324324324324,0,0,0,0,0,0,1,0
"182",6.02,6009,"6009 1 0200",2020,6,21,1,20,5,12,7,2,1,385,0,4173,0.674469843018452,385,1221,3656.35906176447,143931,0.118799980546234,0.907636297948322,5040.59604254817,"gen",18,0.952380952380952,0.277777777777778,0,0,0,0,0,0,1,0
"183",6.02,6009,"6009 19 0200",2020,6,21,1,23,9,9,9,2,1,572,0,3660,0.693420101229212,572,1221,3656.35906176447,143931,0.118799980546234,0.907636297948322,5040.59604254817,"gen",19,0.958333333333333,0.473684210526316,0,0,0,0,0,0,1,0
"184",6.02,6009,"6009 20 0200",2020,6,21,21,0,7,5,8,17,2,264,0,3444,0.546769091730682,264,1221,3656.35906176447,143931,0.118799980546234,0.907636297948322,5040.59604254817,"gen",33,0,0.212121212121212,0,0,0,0,0,0,1,0
"185",7.01,7089,"7089 1 0013",2020,7,26,0,14,12,5,8,1,1,137,35,399,0.320754716981132,172,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"spec",17,1,0.705882352941177,0,0,0,0,0,0,0,1
"186",7.01,7089,"7089 14 0013",2020,7,21,0,27,0,21,12,0,2,838,0,4287,0.618300653594771,838,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",21,1,0,0,0,0,0,0,0,0,0
"187",7.01,7089,"7089 2 0013",2020,7,21,0,19,5,5,12,2,2,109,628,378,0.800561797752809,737,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",10,1,0.5,0,0,0,0,0,0,0,0
"188",7.01,7089,"7089 26 0013",2020,7,21,1,1,5,13,11,13,2,76,210,2772,0.546130030959752,286,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",19,0.5,0.263157894736842,0,0,0,0,0,0,0,0
"189",7.01,7089,"7089 21 0013",2020,7,21,18,0,21,14,12,10,2,423,11183,9423,0.535694521306032,11606,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",53,0,0.39622641509434,0,0,0,0,0,0,0,0
"190",7.01,7089,"7089 23 0013",2020,7,21,0,4,12,17,16,2,3,469,830,11067,0.491469089297585,1299,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",29,1,0.413793103448276,0,0,0,0,0,0,0,0
"191",7.01,7089,"7089 20 0013",2020,7,21,2,12,6,7,9,1,1,619,1252,5319,0.676088369070825,1871,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",15,0.857142857142857,0.4,0,0,0,0,0,0,0,0
"192",7.01,7089,"7089 27 0013",2020,7,21,2,0,10,7,6,1,1,137,112,900,0.604743083003953,249,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",19,0,0.526315789473684,0,0,0,0,0,0,0,0
"193",7.01,7089,"7089 3 0600",2020,7,21,0,26,2,3,13,0,2,518,0,2334,0.586713995943205,518,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",5,1,0.4,0,0,0,0,0,0,0,0
"194",7.01,7089,"7089 25 0013",2020,7,21,7,1,10,9,12,3,1,1186,38549,4329,0.839424663994341,39735,57311,5237.99072427233,353706,0.107204853748593,0.718678789729323,2710.73567030245,"gen",26,0.125,0.384615384615385,0,0,0,0,0,0,0,0
"195",7.02,7101,"7101 1 0363",2020,7,25,5,0,7,6,7,2,1,368,761,2310,0.68389199255121,1129,108640,3531.81923658904,848274,0.102369045850751,0.87790737426822,3428.70712882866,"spec",18,0,0.388888888888889,0,0,0,0,0,0,0,1
"196",7.02,7101,"7101 16 0363",2020,7,21,1,10,8,7,10,0,1,7,0,327,0.60989010989011,7,108640,3531.81923658904,848274,0.102369045850751,0.87790737426822,3428.70712882866,"gen",16,0.909090909090909,0.5,0,0,0,0,0,0,0,0
"197",7.02,7101,"7101 10 0363",2020,7,26,0,11,5,2,2,2,1,249,698,2772,0.543290043290043,947,108640,3531.81923658904,848274,0.102369045850751,0.87790737426822,3428.70712882866,"spec",7,1,0.714285714285714,0,1,0,0,0,0,0,1
"198",7.02,7101,"7101 11 0363",2020,7,21,0,6,2,8,9,1,2,320,770,2766,0.615511551155115,1090,108640,3531.81923658904,848274,0.102369045850751,0.87790737426822,3428.70712882866,"gen",10,1,0.2,0,0,0,0,0,0,0,0
"199",7.02,7101,"7101 14 0363",2020,7,21,18,0,11,12,10,13,2,120,785,2832,0.428873611845584,905,108640,3531.81923658904,848274,0.102369045850751,0.87790737426822,3428.70712882866,"gen",41,0,0.268292682926829,0,0,0,0,0,0,0,0
"200",7.02,7101,"7101 32 0363",2020,7,21,0,26,2,4,8,0,1,153,0,945,0.729377713458755,153,108640,3531.81923658904,848274,0.102369045850751,0.87790737426822,3428.70712882866,"gen",6,1,0.333333333333333,0,0,0,0,0,0,0,0
"201",7.02,7101,"7101 35 0363",2020,7,21,0,2,2,2,3,1,1,74,126,534,0.677966101694915,200,108640,3531.81923658904,848274,0.102369045850751,0.87790737426822,3428.70712882866,"gen",4,1,0.5,0,1,0,0,0,0,0,0
"202",7.02,7101,"7101 4 0363",2020,7,21,15,0,38,33,18,4,3,591,1847,5058,0.603493125232256,2438,108640,3531.81923658904,848274,0.102369045850751,0.87790737426822,3428.70712882866,"gen",86,0,0.441860465116279,0,0,0,0,0,0,0,0
