"","clave_mun","staff","presupparcial","light","waste","poli","tax","pobtot2018","P60","ingpc2015","salmed","compstaff","pcollege","progtot","capreg","pagemed","pageold","ptemp","party2","party","pct_muj"
"68",7027,726,242534794,4290,65,394,0.0656993649684247,107179,0.0904748131630263,21132.7992386877,69206.0068870523,0.190082644628099,0.316804407713499,0,1,0.399449035812672,0.261707988980716,0.37465564738292,"PRI","PRI",0.262237762237762
"69",7029,84,43250825,250,6,8,0.000735929307572394,5322,0.102029312288613,21184.7777065983,75745.6666666667,0.285714285714286,0.154761904761905,0,0,0.523809523809524,0.0833333333333333,0,"LEFT","LEFT",0.194444444444444
"70",7032,291,98846669,820,16,509,0.0091238037263447,30732,0.112228296238449,13110.0884422111,76315.7594501718,0.288659793814433,0.206185567010309,4,0,0.316151202749141,0.247422680412371,0.371134020618557,"PRI","PRI",0.323404255319149
"71",7037,235,89263508,1564,25,115,0.0179905357443885,35756,0.109939590558228,16342.4759074506,89595.4936170213,0.293617021276596,0.553191489361702,6,0,0.280851063829787,0.00851063829787234,0,"PRI","PRI",0.327659574468085
"72",7040,630,153215224,2360,27,987,0.0530481169640043,52863,0.110966082136844,16544.0649611833,68602.1650793651,0.101587301587302,0.126984126984127,0,0,0.073015873015873,0,0,"Other","Other",0.384615384615385
"73",7041,190,178271533,350,1,73,0.00106921380045695,45378,0.0856582484904579,7259.01541045559,71358.9578947368,0.305263157894737,0.210526315789474,7,0,0.526315789473684,0.0368421052631579,0,"PRI","PRI",0.117283950617284
"74",7043,144,35644939,370,4,185,0.00994545136525653,10800,0.0960185185185185,13943.6040216551,74296.2430555556,0.145833333333333,0.263888888888889,0,0,0.416666666666667,0.0486111111111111,0.888888888888889,"PRI","PRI",0.263888888888889
"75",7050,145,37078015,141,4,50,0.0162784919178813,5182,0.156310304901582,15720.5510976533,37887.0275862069,0.158620689655172,0.372413793103448,11,0,0.427586206896552,0.213793103448276,0.124137931034483,"Other","Other",0.198347107438017
"76",7054,269,73795128,390,24,515,0.0266157962742149,27917,0.118028441451445,14187.8216591155,87711.2676579926,0.0483271375464684,0.174721189591078,0,0,0.472118959107807,0.122676579925651,0,"PRI","PRI",0.294871794871795
"77",7059,810,1064923418,8785,70,2943,0.00765960902559886,227501,0.0540261361488521,15308.1894745358,179984.201234568,0.435802469135802,0.27283950617284,0,0,0.345679012345679,0.246913580246914,0.00246913580246914,"PRI","PRI",0.46916890080429
"78",7065,1119,494649250,5019,100,3422,0.020406572738694,127998,0.0766183846622603,19555.3439898471,26190.9034852547,0.107238605898123,0.064343163538874,13,0,0.770330652368186,0.0589812332439678,0,"PRI","PRI",0.415204678362573
"79",7071,200,81743336,782,9,173,0.0121976633608383,29819,0.112612763674167,12042.2888437417,143310.36,0.235,0.135,0,0,0.395,0.205,0,"PRI","PRI",0.4
"80",7074,709,97097731,1853,65,252,0.0516387441853464,44007,0.0896675528893131,33572.3003420265,78104.2087447109,0.0860366713681241,0.0564174894217207,5,0,0.410437235543018,0.153737658674189,0,"PRI","PRI",0.332348596750369
"81",7078,1799,422711925,7500,250,3297,0.0834626905496605,209885,0.0723920242037306,22735.5354975041,132062.505836576,0.163424124513619,0.237909949972207,13,0,0.413007226236798,0.268482490272374,0.437465258476932,"PRI","PRI",0.322287199480182
"82",7086,216,63559898,1062,25,180,0.00941373167352468,24709,0.0919907725929823,16684.7508269019,63153.0046296296,0.125,0.328703703703704,0,1,0.439814814814815,0.208333333333333,0,"PRI","PRI",0.189189189189189
"83",7087,365,92478465,2382,28,831,0.00965743816413065,40352,0.0848037272006344,15010.4486426786,118349.81369863,0.0849315068493151,0.117808219178082,0,0,0.265753424657534,0.482191780821918,0,"PRI","PRI",0.495114006514658
"84",7089,3262,887040161,16846,392,7066,0.0426933334572709,347059,0.10282689686768,24083.1063398667,119410.394236665,0.258736971183323,0.122624156958921,0,0,0.395769466584917,0.400367872470877,0.08522378908645,"PRI","PRI",0.325320512820513
"85",7101,6591,1319869982,20000,582,62431,0.13082860243392,593990,0.101249179279112,33668.7657741468,156748.530268548,0.201790320133515,0.40403580640267,0,0,0.487027765134274,0.289789106357154,0.115460476407222,"PRI","PRI",0.309418837675351
"86",7104,104,54470953,700,2,30,0.00479709207586407,16049,0.111346501339647,11517.5205095541,84816.6538461538,0.201923076923077,0.355769230769231,0,0,0.240384615384615,0.105769230769231,0,"PRI","PRI",0.232558139534884
"87",7108,710,286653772,2458,90,1918,0.0174575380997471,107354,0.108053728785141,15984.5566675301,89549.8267605634,0.130985915492958,0.366197183098592,5,0,0.374647887323944,0.0112676056338028,0.723943661971831,"Other","Other",0.363793103448276
"88",7115,72,67837981,33,3,21,0.0020896619818583,14059,0.0594636887403087,10993.7142857143,124219.652777778,0.347222222222222,0.208333333333333,0,0,0.388888888888889,0,0,"LEFT","LEFT",0.194444444444444
"89",8002,271,51930582,2550,17,1673,0.142631308390172,25294,0.117774966395193,33170.5317869002,171219.948339483,0.206642066420664,0.103321033210332,13,1,0.424354243542435,0.291512915129151,0.169741697416974,"PAN","PAN",0.232472324723247
"90",8003,165,31915113,1227,10,800,0.0483994758815992,8473,0.189189189189189,26441.3299363057,133348.333333333,0.145454545454545,0.151515151515152,16,0,0.448484848484848,0.466666666666667,0,"PRI","PRI",0.397350993377483
"91",8005,175,60448692,2414,24,2529,0.0575339255373227,25671,0.0959058860192435,29621.5127960179,167055.468571429,0.36,0,5,0,0.382857142857143,0.268571428571429,0.0971428571428571,"PRI","PRI",0.239263803680982
"92",8007,303,79514155,1500,8,86,0.00761944887622669,16688,0.108401246404602,17874.1123152709,68644.0165016502,0.0726072607260726,0.122112211221122,0,1,0.534653465346535,0.231023102310231,0,"PRI","PRI",0.399339933993399
"93",8009,414,81298438,1603,26,2155,0.0144122949331711,24430,0.111952517396643,23920.4902461681,115107.693236715,0.0845410628019324,0.0845410628019324,11,1,0.355072463768116,0.106280193236715,0,"LEFT","LEFT",0.308483290488432
"94",8011,639,153087654,6002,58,11100,0.0851686005733833,49348,0.130359893004782,27581.9706247511,168658.973395931,0.167449139280125,0.13302034428795,8,1,0.352112676056338,0.377151799687011,0.406885758998435,"PAN","PAN",0.207062600321027
"95",8013,146,33436918,1714,26,280,0.0567492203784923,11571,0.139227378791807,23663.8445968005,173480.383561644,0.226027397260274,0.0616438356164384,12,0,0.513698630136986,0.0753424657534247,0,"PAN","PAN",0.221428571428571
"96",8015,168,11668134,520,2,401,0.0492927800365566,1321,0.199091597274792,27750.4333581534,93789.9642857143,0.0476190476190476,0.0297619047619048,0,1,0.416666666666667,0.297619047619048,0,"PAN","PAN",0.335403726708075
"97",8016,88,27770611,991,5,133,0.0130315459762478,3758,0.163650878126663,22699.8030634573,139607.909090909,0.443181818181818,0.25,8,0,0.329545454545455,0.238636363636364,0,"PRI","PRI",0.420454545454545
"98",8017,1080,460804850,20800,165,31569,0.148405618293078,175439,0.108117351330092,40610.9559497736,154071.525,0.462037037037037,0.251851851851852,14,0,0.365740740740741,0.237962962962963,0.0490740740740741,"PAN","PAN",0.270562770562771
"99",8018,68,39302483,1000,0.3,323,0.0246608388693127,5158,0.183792167506786,24513.8956078931,177806.794117647,0.205882352941176,0.0588235294117647,2,0,0.441176470588235,0.205882352941176,0.0441176470588235,"PRI","PRI",0.176470588235294
"100",8019,4786,2215765637,75058,1230,36540,0.290136445252892,914047,0.118828681676106,43007.186697701,250491.759506895,0.452778938570832,0.335770998746343,15,1,0.399916422900125,0.214375261178437,0.0497283744254074,"PAN","PAN",0.306564551422319
"101",8020,39,51587523,383,4,36,0.0214993823527954,6665,0.11807951987997,23028.9651716362,281137.615384615,0.333333333333333,0.333333333333333,2,0,0.41025641025641,0.153846153846154,0,"PRI","PRI",0.179487179487179
"102",8021,1142,393904877,16468,175,8950,0.135923983757046,147991,0.121737132663473,33965.227425714,191567.122591944,0.331873905429072,0.189141856392294,11,0,0.434325744308231,0.211908931698774,0.0385288966725044,"PAN","PAN",0.270483711747285
"103",8022,59,20745094,950,3,37,0.00981525587437644,2543,0.337396775462053,20055.2273838631,210814.322033898,0.355932203389831,0.203389830508475,6,0,0.254237288135593,0.254237288135593,0,"PAN","PAN",0.348837209302326
"104",8023,71,27093524,649,4,303,0.0212641533534133,6500,0.0881538461538462,22624.3954857704,197082.422535211,0.309859154929577,0.0704225352112676,7,0,0.492957746478873,0.028169014084507,0,"PRI","PRI",0.338028169014085
"105",8027,321,173594444,3621,40,50,0.0180299191451647,50081,0.0889758591082446,19874.6515611062,183019.813084112,0.242990654205607,0.180685358255452,12,0,0.420560747663551,0.271028037383178,0.757009345794392,"PRI","PRI",0.264797507788162
"106",8028,126,28409815,1000,2,0,0.0133903700219118,4682,0.129004698846647,19985.1474219317,150954.293650794,0.920634920634921,0.111111111111111,8,0,0.420634920634921,0.246031746031746,0.301587301587302,"PRI","PRI",0.396396396396396
"107",8029,522,214326070,1550,9,210,0.0313595091357356,51115,0.0774136750464639,15120.072699735,107522.101532567,0.0919540229885057,0.116858237547893,0,0,0.300766283524904,0.159003831417625,0.352490421455939,"PRI","PRI",0.298850574712644
"108",8031,272,105153171,3600,35,1088,0.0411353660765312,36306,0.154216933840137,25875.4347885589,200900.533088235,0.227941176470588,0,8,1,0.334558823529412,0.3125,0,"PRI","PRI",0.413385826771654
"109",8032,683,308164695,12323,150,9270,0.0876794540645247,114741,0.12742611620955,31936.9450174715,241394.298682284,0.398243045387994,0.128843338213763,0,0,0.376281112737921,0.380673499267936,0,"Other","Other",0.266347687400319
"110",8036,463,97283674,2829,13,2093,0.0977874068683143,40937,0.122822874172509,24826.4034103657,189628.665226782,0.125269978401728,0.198704103671706,0,1,0.399568034557235,0.278617710583153,0.177105831533477,"PRI","PRI",0.217002237136465
"111",8037,7469,2786151115,81477,1417,509190,0.254281307039271,1476387,0.0839888186498527,33291.2855223462,246270.447717231,0.396706386397108,0.21033605569688,10,0,0.438880706921944,0.226670236979515,0.08649082875887,"Other","Other",0.308454034880284
"112",8038,94,27367369,1005,8,310,0.0423541279957399,4977,0.171589310829817,29321.7915966387,131058.829787234,0.308510638297872,0.212765957446809,9,0,0.340425531914894,0.212765957446809,0.0957446808510638,"PAN","PAN",0.433734939759036
"113",8040,544,106934004,3029,36,244,0.0344571931337319,26035,0.148876512387171,25009.8288495336,127893.681985294,0.152573529411765,0.0753676470588235,3,0,0.397058823529412,0.297794117647059,0.363970588235294,"PAN","PAN",0.237472766884532
"114",8041,223,16735746,75,0.4,30,0.00463331509008729,1425,0.140350877192982,21487.6919060052,54237.735426009,0.170403587443946,0.0179372197309417,5,0,0.304932735426009,0.367713004484305,0.780269058295964,"PRI","PRI",0.321266968325792
"115",8043,76,13366774,776,5,10,0.0170074590161435,2816,0.216264204545455,23387.1845210005,160722.157894737,0.131578947368421,0.0394736842105263,1,0,0.407894736842105,0.276315789473684,0.881578947368421,"PAN","PAN",0.194444444444444
"116",8045,422,97978076,4600,61,1595,0.0887816363676908,44649,0.127908799749155,27335.4998782961,199799.736966825,0.180094786729858,0.0995260663507109,0,0,0.52132701421801,0.127962085308057,0.116113744075829,"PAN","PAN",0.289405684754522
"117",8049,121,19767668,340,0.9,100,0.0155261565580719,2777,0.171407994238387,18412.8122518435,105388.719008264,0.132231404958678,0.0578512396694215,7,1,0.239669421487603,0.0413223140495868,0.0826446280991736,"PAN","PAN",0.45
"118",8050,456,141375198,5673,71,2633,0.0701859932045434,64473,0.11732042870659,31651.1913706249,224017.379385965,0.379385964912281,0.109649122807018,6,0,0.361842105263158,0.210526315789474,0.524122807017544,"PAN","PAN",0.275938189845475
"119",8051,100,33561334,800,28,400,0.0793019501411343,8010,0.0978776529338327,30091.9072335726,223853.86,0.1,0.06,12,0,0.32,0.31,0,"PRI","PRI",0.4
"120",8052,327,79846076,4100,30,2100,0.102667419253579,24888,0.136491481838637,39565.1129928553,177598.318042813,0.171253822629969,0.0275229357798165,0,0,0.406727828746177,0.256880733944954,0.0978593272171254,"PAN","PAN",0.100917431192661
"121",8053,91,19674195,1019,6,0,0.0258659690090937,5047,0.15157519318407,20385.8674145844,139044.285714286,0.494505494505495,0.142857142857143,0,0,0.274725274725275,0.252747252747253,0,"PRI","PRI",0.417582417582418
"122",8054,144,37227653,520,2,88,0.040802185928518,7756,0.12429087158329,50657.1054342778,110450.8125,0.1875,0.0694444444444444,0,0,0.354166666666667,0.409722222222222,0,"PAN","PAN",0.431654676258993
"123",8055,165,38398133,1310,28,362,0.061924940484211,16777,0.142158908028849,24527.3684210526,112178.515151515,0.278787878787879,0.103030303030303,4,0,0.4,0.115151515151515,0,"PRI","PRI",0.412903225806452
"124",8056,79,20701490,521,2,9,0.00929578389136287,2107,0.223540579022307,18021.8863636364,141067.658227848,0.177215189873418,0.0886075949367089,0,0,0.481012658227848,0.20253164556962,0,"PAN","PAN",0.354430379746835
"125",8057,98,17095115,508,3,12,0.015962755863331,2218,0.25834084761046,22410.8595866001,144389.581632653,0.142857142857143,0.0816326530612245,0,0,0.173469387755102,0.0714285714285714,0,"PAN","PAN",0.44047619047619
"126",8059,362,24414982,1453,2,232,0.0373691644041626,4953,0.166969513426206,31889.1432755675,95938.2983425414,0.0883977900552486,0.0359116022099447,0,0,0.430939226519337,0.220994475138122,0.0138121546961326,"PRI","PRI",0.336134453781513
"127",8060,356,106976933,1152,15,532,0.0229764618213286,11355,0.149009247027741,29213.6161750083,152918.292134831,0.179775280898876,0.137640449438202,0,1,0.474719101123595,0.098314606741573,0.101123595505618,"LEFT","LEFT",0.312138728323699
"128",8061,153,35130526,713,1,20,0.0413421052321904,3462,0.249566724436742,24409.1471415183,98084.9869281046,0.169934640522876,0.065359477124183,0,1,0.666666666666667,0,0.777777777777778,"PAN","PAN",0.388059701492537
"129",8062,421,77917815,3400,50,1432,0.0568111161599788,30357,0.142734789340185,30415.7075503929,140010.819477435,0.130641330166271,0.0760095011876485,13,0,0.586698337292161,0.0403800475059382,0,"PAN","PAN",0.301075268817204
"130",8066,179,40539409,400,1,123,0.00250012838440955,6848,0.121933411214953,16783.8948571429,96183.3798882682,0.0670391061452514,0.00558659217877095,4,0,0.346368715083799,0.23463687150838,0.94413407821229,"PRI","PRI",0.642458100558659
"131",8067,169,33774217,924,4,35,0.0152199195989525,4841,0.210906837430283,24064.0185251158,89789.3431952663,0.130177514792899,0.0887573964497041,0,0,0.307692307692308,0.384615384615385,0.313609467455621,"PRI","PRI",0.335483870967742
"132",10002,93,47839870,210,6,0,0.0100739404391804,4282,0.0969173283512377,19554.1325833668,95634.8064516129,0.161290322580645,0.118279569892473,0,0,0.311827956989247,0.0967741935483871,0,"PRI","PRI",0.462365591397849
"133",10003,113,25198735,356,4,120,0.00268344307607385,4170,0.12757793764988,13234.4469413233,65190.4159292035,0.106194690265487,0.123893805309735,0,0,0.380530973451327,0.327433628318584,0,"PRI","PRI",0.3
"134",10004,301,125608718,2957,10,215,0.0278718437873235,34696,0.123818307585889,19436.093955095,122692.727574751,0.166112956810631,0.172757475083056,0,0,0.561461794019934,0.0963455149501661,0,"PRI","PRI",0.397590361445783
"135",10005,5944,1511794089,2202,510,22927,0.193397197215589,667411,0.105158590433781,30865.729066725,156964.72089502,0.296433378196501,0,20,1,0.439266487213997,0.24478465679677,0.187415881561238,"PAN","PAN",0.357298907646475
"136",10006,192,34330833,1065,1,151,0.0085331178642461,10157,0.146992222112829,13674.3335064935,62579.0677083333,0.203125,0.0520833333333333,7,0,0.411458333333333,0.229166666666667,0,"PAN","PAN",0.480662983425414
"137",10007,2385,774050703,26901,367,12073,0.106647744745528,363793,0.101890360727117,25349.1518941061,166384.732494759,0.127044025157233,0.123270440251572,6,0,0.389098532494759,0.161006289308176,0,"PRI","PRI",0.280922431865828
"138",10009,142,48162359,825,5,60,0.0114581128529398,9925,0.133501259445844,25167.7269772481,120904.711267606,0.112676056338028,0,10,0,0.338028169014085,0.190140845070423,0,"PRI","PRI",0.340579710144928
"139",10010,76,20113833,855,1,20,0.0185691829694896,3929,0.195215067447188,18000.1146040589,50195.3289473684,0.131578947368421,0.0526315789473684,5,0,0.342105263157895,0.381578947368421,0,"PAN","PAN",0.597014925373134
"140",10011,151,21153229,750,2,7,0.0180374883033608,4856,0.215815485996705,16792.6793760832,65120.7682119205,0.0529801324503311,0.0860927152317881,8,0,0.350993377483444,0.0993377483443709,0,"PRI","PRI",0.596899224806202
"141",10013,419,67243976,2350,3,410,0.0532192823519042,26577,0.107988110019942,16982.4915972986,62527.799522673,0.0525059665871122,0.100238663484487,13,0,0.329355608591885,0.171837708830549,0.725536992840095,"PRI","PRI",0.533980582524272
"142",10014,286,207839438,500,5,130,0.00258644277251308,45548,0.060990603319575,14121.9333333333,135747.08041958,0.300699300699301,0.181818181818182,0,0,0.272727272727273,0.237762237762238,0,"PRI","PRI",0.426573426573427
"143",10015,215,35522067,900,9,144,0.0139327546011408,12795,0.161000390777648,15142.0135269986,78465.8465116279,0.130232558139535,0.302325581395349,4,0,0.451162790697674,0.027906976744186,0,"PRI","PRI",0.444976076555024
"144",10017,135,52831818,1437,4,28,0.012711666635915,8330,0.198679471788715,20751.2783306581,83182.5777777778,0.111111111111111,0.140740740740741,7,0,0.325925925925926,0.311111111111111,0,"PRI","PRI",0.391304347826087
"145",10018,116,43517915,2000,15,200,0.0382964209449434,10568,0.184140802422407,25143.5255712731,109338.931034483,0.241379310344828,0.181034482758621,8,0,0.172413793103448,0.0689655172413793,0,"PAN","PAN",0.244444444444444
"146",10020,167,46171366,1615,20,24,0.0239624988552636,12511,0.155862840700184,18641.0813722711,79619.5928143713,0.149700598802395,0.233532934131737,1,0,0.586826347305389,0.0179640718562874,0,"PAN","PAN",0.434108527131783
"147",10022,472,64437414,2577,25,870,0.0321614402683847,25478,0.136352931941283,16345.9796585543,71650.7669491525,0.146186440677966,0.146186440677966,11,0,0.389830508474576,0.338983050847458,0.182203389830508,"PAN","PAN",0.407766990291262
"148",10023,442,128164123,2400,25,170,0.00808447798472655,50850,0.0749065880039331,19506.1066957694,177014.529411765,0.246606334841629,0.350678733031674,19,0,0.457013574660633,0.395927601809955,0,"PRI","PRI",0.391891891891892
"149",10024,241,51993147,1700,11,150,0.0130735618440515,12812,0.151810802372776,17803.1708887935,60796.8547717842,0.228215767634855,0.0788381742738589,0,0,0.356846473029046,0.307053941908714,0,"PRI","PRI",0.417040358744395
"150",10025,52,24269371,300,2,0,0.0098565029509455,2953,0.24856078564172,19062.655226209,111928.980769231,0.288461538461538,0,6,0,0.230769230769231,0.307692307692308,0,"PRI","PRI",0.608695652173913
"151",10026,214,76743829,1226,30,455,0.00934756325965076,17803,0.0932988822108633,24954.6197852323,122280.457943925,0.158878504672897,0.116822429906542,5,0,0.406542056074766,0.331775700934579,0.785046728971963,"PRI","PRI",0.299065420560748
"152",10027,165,26758996,650,8,40,0.00769136009624996,5387,0.159086690180063,11346.4684292379,50311.4121212121,0.16969696969697,0.0242424242424242,5,0,0.406060606060606,0.0727272727272727,0,"LEFT","LEFT",0.366666666666667
"153",10028,241,89676895,1346,15,95,0.0135388606725775,11983,0.153300509054494,18485.7141412865,59357.3402489627,0.0580912863070539,0.128630705394191,0,0,0.37344398340249,0.315352697095436,0,"PRI","PRI",0.514522821576763
"154",10029,96,17679565,360,1,30,0.00622633088609948,2117,0.16343882853094,17193.4575230297,70545.7916666667,0.09375,0.0625,5,0,0.385416666666667,0.166666666666667,0,"PRI","PRI",0.469135802469136
"155",10030,121,11954491,162,0.286,0,0.0126205522048347,1645,0.18419452887538,13853.6020806242,42405.3966942149,0.0578512396694215,0.0413223140495868,0,0,0.603305785123967,0.181818181818182,0,"PRI","PRI",0.494949494949495
"156",10031,97,27805858,967,1,1825,0.00933072108392774,6779,0.164035993509367,12964.3990416031,85745.2371134021,0.185567010309278,0.144329896907216,7,0,0.56701030927835,0.247422680412371,0,"PRI","PRI",0.434210526315789
"157",10032,661,186284828,5097,42,181,0.0344720395603031,48358,0.116857603705695,22211.3737621737,106042.048411498,0.139183055975794,0.116490166414523,0,0,0.488653555219365,0.239031770045386,0,"PRI","PRI",0.28665568369028
"158",10033,104,20065054,900,3,200,0.0198455437917694,6889,0.143707359558717,15515.41588386,104598.221153846,0.144230769230769,0.0961538461538462,0,0,0.355769230769231,0.25,0,"LEFT","LEFT",0.625
"159",10034,344,114930035,337,7,216,0.00105493391670151,26312,0.0846001824262694,20193.6591928251,91539.4273255814,0.122093023255814,0.0203488372093023,14,0,0.479651162790698,0.433139534883721,0,"PRI","PRI",0.374193548387097
"160",10035,172,62528218,1600,12,240,0.0364107203645816,11249,0.168992799359943,20005.6131795717,77578.6627906977,0.191860465116279,0.209302325581395,7,0,0.354651162790698,0.25,0.0523255813953488,"PRI","PRI",0.379084967320261
"161",10036,285,57197956,1930,6,800,0.0183677170917267,21364,0.12965736753417,16879.8001732602,55167.7543859649,0.0912280701754386,0.119298245614035,6,0,0.368421052631579,0.431578947368421,0,"PAN-","PANC",0.525
"162",10037,92,36550531,240,2,80,0.00552636595958884,9173,0.094843562629456,21224.9274700171,123194.782608696,0.119565217391304,0.119565217391304,0,0,0.369565217391304,0.271739130434783,0,"PRI","PRI",0.33695652173913
"163",10038,300,62740961,1700,19,0,0.0351120388564053,23005,0.122408172136492,19852.4010723861,99738.15,0.12,0.153333333333333,0,0,0.6,0.283333333333333,0,"PRI","PRI",0.319852941176471
"164",10039,399,63378455,2000,45,7,0.0391068950675741,27604,0.119439211708448,21574.2952314861,87699.3082706767,0.285714285714286,0.18546365914787,11,0,0.448621553884712,0.24812030075188,0,"PAN","PAN",0.366279069767442
"165",11002,682,270584658,10000,80,1599,0.0597159279679046,108766,0.161815273155214,20878.3444763329,190870.521994135,0.483870967741935,0.158357771260997,16,0,0.422287390029326,0.293255131964809,0,"LEFT","LEFT",0.263929618768328
"166",11003,1218,1042514091,14297,113,6563,0.257279852030143,171767,0.110323868962024,24008.7394322122,162860.016420361,0.415435139573071,0,18,1,0.397372742200328,0.250410509031199,0,"PAN","PAN",0.373091603053435
"167",11004,465,196761398,5032,45,0,0.0558218181583927,63601,0.108378799075486,20527.8758772997,146372.490322581,0.662365591397849,0.182795698924731,2,0,0.361290322580645,0.195698924731183,0,"PAN","PAN",0.391089108910891
"168",11005,597,249754585,7169,82,0,0.0995871671603177,111367,0.0820979284707319,24424.2114309844,174535.807370184,0.482412060301508,0.257956448911223,15,0,0.371859296482412,0.303182579564489,0,"PAN","PAN",0.308447937131631
"169",11006,122,79238272,500,2,0,0.000412070138093639,5362,0.166728832525177,17211.6758991319,114720.131147541,0.475409836065574,0.114754098360656,0,0,0.467213114754098,0.139344262295082,0,"PAN","PAN",0.302083333333333
"170",11007,3742,1574686925,28757,371,12008,0.134207631844346,510629,0.108822648145718,30871.0278982645,169497.633351149,0.375467664350615,0.800106894708712,0,1,0.450293960448958,0,0,"PAN","PAN",0.369661769730099
"171",11008,418,193300368,8852,45,564,0.0267421191425504,40425,0.133358070500928,20455.3678607984,124070.04784689,0.334928229665072,0.196172248803828,4,0,0.399521531100478,0.244019138755981,0,"PAN","PAN",0.349570200573066
"172",11011,810,234049828,7996,80,260,0.0494021569894705,96021,0.116057945657721,22054.2852533548,143454.391358025,0.458024691358025,0.141975308641975,0,0,0.351851851851852,0.27037037037037,0.109876543209877,"LEFT","LEFT",0.398765432098765
"173",11012,291,158295720,1845,22,2744,0.0217397598804145,30148,0.131750033169696,17774.5473792683,141426.628865979,0.29553264604811,0.264604810996564,0,0,0.298969072164948,0.213058419243986,0,"PAN","PAN",0.312714776632302
"174",11014,650,503864916,11537,85,5001,0.0532225034259894,160061,0.0935955666901994,18726.7088061677,227707,0.561538461538462,0.121538461538462,0,0,0.455384615384615,0.216923076923077,0.0353846153846154,"PAN","PAN",0.277511961722488
"175",11015,1572,527292775,15022,200,6832,0.0881479218113753,189941,0.101536793004143,31377.3073637407,215897.058524173,0.00508905852417303,0.173664122137405,17,1,0.433842239185751,0.23027989821883,0.213104325699746,"PRI","PRI",0.368956743002545
"176",11016,283,81469957,3456,13,636,0.0237557451521356,20925,0.13868578255675,15374.0796738929,142624.597173145,0,0.088339222614841,0,1,0.339222614840989,0.243816254416961,0,"PAN","PAN",0.350806451612903
"177",11017,2887,1562768126,32272,480,16562,0.118892352926597,580248,0.103886613999531,27984.511474563,187814.960166263,0.410807066158642,0.198822306892968,0,0,0.417734672670592,0.212677519916869,0.0329061309317631,"PAN","PAN",0.312088673363353
"178",11018,451,139675030,3325,27,273,0.0210936805228399,38344,0.129668266221573,18928.5764804218,88626.0266075388,0.450110864745011,0.0798226164079823,0,0,0.323725055432373,0.312638580931264,0,"PRI","PRI",0.265753424657534
"179",11019,490,144397183,4100,20,402,0.0270424930154141,49776,0.13874156219865,14957.4241829823,124601.042857143,0.33469387755102,0.228571428571429,0,0,0.371428571428571,0.179591836734694,0,"PRI","PRI",0.328358208955224
"180",11020,8477,4029429911,82000,1185,94447,0.184232425448296,1664272,0.0916935452858667,36084.4979444332,231975.094137077,0.596555385159844,0.429279226141324,10,1,0.417246667453108,0.150642916125988,0.0132122213047069,"PAN","PAN",0.331885752463671
"181",11021,772,204711675,4750,43,15561,0.0799473560449812,47684,0.160724771411794,24339.1886683851,136223.755181347,0.340673575129534,0.240932642487047,6,0,0.488341968911917,0.238341968911917,0,"LEFT","LEFT",0.199675324675325
"182",11022,421,132335664,3105,12,464,0.033978924467248,25643,0.104277970596264,15887.0720316776,101222.551068884,0.149643705463183,0.0736342042755344,17,0,0.522565320665083,0.0688836104513064,0,"PRI","PRI",0.276041666666667
"183",11023,737,478194347,8572,100,3389,0.0479694648216867,153952,0.131644928289337,18324.2417657046,184813.523744912,0.305291723202171,0.189959294436906,0,0,0.426051560379919,0.237449118046133,0,"PAN","PAN",0.251017639077341
"184",11025,792,218864019,8984,51,4239,0.0520808813872596,80835,0.078332405517412,28896.7564465282,112415.934343434,0.304292929292929,0.231060606060606,0,0,0.357323232323232,0.237373737373737,0.0303030303030303,"PAN","PAN",0.284615384615385
"185",11027,1238,948795644,22865,350,0,0.0758634929258226,270876,0.123757734166187,31312.184564782,212644.453957997,0.221324717285945,0.205169628432956,0,0,0.393376413570275,0.332794830371567,0.00807754442649435,"PAN","PAN",0.340064620355412
"186",11028,673,246542295,4076,58,5189,0.0473586802863325,94710,0.162305986696231,19694.8576963571,169231.769687964,0.367013372956909,0,0,0,0.424962852897474,0.364041604754829,0,"PRI","PRI",0.402674591381872
"187",11030,623,406707686,7450,68,2095,0.0337825426405849,117224,0.0976335903910462,17420.6860638828,164893.939004815,0.457463884430177,0.208667736757624,15,0,0.41091492776886,0.200642054574639,0,"PRI","PRI",0.282504012841092
"188",11031,1079,439687129,12883,85,4701,0.0872681969293465,127410,0.0962169374460403,31688.4833238538,138911.658943466,0.478220574606117,0.2483781278962,18,0,0.388322520852641,0.227988878591288,0,"PAN","PAN",0.160692212608158
"189",11032,520,264493570,6470,80,1072,0.0737400313469563,86131,0.0806562097270437,27042.6305412833,160870.215384615,0.361538461538462,0,11,0,0.457692307692308,0.380769230769231,0.196153846153846,"PRI","PRI",0.29490022172949
"190",11033,1009,318086936,2785,67,2897,0.0507976489489766,125960,0.0888218482057796,20370.3166267033,132723.038652131,0.266600594648166,0.236868186323092,11,0,0.367690782953419,0.237859266600595,0.0812685827552032,"PAN","PAN",0.331701346389229
"191",11035,620,289267619,4982,56,5513,0.0409678247482676,81718,0.101507623779339,18860.9604931866,119619.162903226,0.237096774193548,0.240322580645161,15,0,0.353225806451613,0.190322580645161,0.017741935483871,"LEFT","LEFT",0.271461716937355
"192",11036,317,76535831,2100,10,30,0.0133713491003231,6702,0.194419576245897,16931.5530986325,80836.8738170347,0.157728706624606,0.0725552050473186,0,0,0.334384858044164,0.0189274447949527,0.0315457413249211,"PRI","PRI",0.355648535564854
