id,docs,staff,beds,op_rooms,id,surgery,consult,days,id,year,pop,income,P60,urb,hhi,special,central,north,west,big,small
4002 1 2349,16,127,20,3,4002 1 2349,465,2406,5436,4002 1 2349,2020,294077,3667.13565834798,0.126908938815344,0.909822937529967,6949.12713035957,0,0,0,0,0,0
4002 3 0022,34,78,20,2,4002 3 0022,1303,7528,14283,4002 3 0022,2020,294077,3667.13565834798,0.126908938815344,0.909822937529967,6949.12713035957,0,0,0,0,0,0
4002 14 1069,62,72,11,2,4002 14 1069,30,53822,615,4002 14 1069,2020,294077,3667.13565834798,0.126908938815344,0.909822937529967,6949.12713035957,0,0,0,0,0,0
5035 36 0032,10,14,10,3,5035 36 0032,166,0,1191,5035 36 0032,2020,1434283,5299.91747583984,0.114875516198686,0.873007628201687,2830.05204458026,0,0,1,0,0,0
5035 1 0032,54,732,77,6,5035 1 0032,2154,15224,72597,5035 1 0032,2020,1434283,5299.91747583984,0.114875516198686,0.873007628201687,2830.05204458026,0,0,1,0,1,0
5035 30 2787,30,286,70,7,5035 30 2787,1254,10128,27738,5035 30 2787,2020,1434283,5299.91747583984,0.114875516198686,0.873007628201687,2830.05204458026,0,0,1,0,1,0
5035 5 0032,74,77,19,5,5035 5 0032,219,18207,4848,5035 5 0032,2020,1434283,5299.91747583984,0.114875516198686,0.873007628201687,2830.05204458026,0,0,1,0,0,0
5035 37 0032,2,5,4,1,5035 37 0032,51,0,153,5035 37 0032,2020,1434283,5299.91747583984,0.114875516198686,0.873007628201687,2830.05204458026,1,0,1,0,0,1
5035 29 0032,13,9,11,1,5035 29 0032,133,5750,1698,5035 29 0032,2020,1434283,5299.91747583984,0.114875516198686,0.873007628201687,2830.05204458026,0,0,1,0,0,0
5035 40 0032,41,29,10,2,5035 40 0032,71,0,3843,5035 40 0032,2020,1434283,5299.91747583984,0.114875516198686,0.873007628201687,2830.05204458026,0,0,1,0,0,0
5018 4 0027,93,114,18,3,5018 4 0027,630,0,7320,5018 4 0027,2020,374247,4387.47438723624,0.12554542855387,0.977234286447186,3695.74143582141,0,0,1,0,0,0
5018 2 0845,5,8,10,2,5018 2 0845,646,0,3630,5018 2 0845,2020,374247,4387.47438723624,0.12554542855387,0.977234286447186,3695.74143582141,0,0,1,0,0,0
5018 1 0027,39,55,15,1,5018 1 0027,537,595,6039,5018 1 0027,2020,374247,4387.47438723624,0.12554542855387,0.977234286447186,3695.74143582141,0,0,1,0,0,0
5018 3 0027,53,10,9,2,5018 3 0027,278,30,3105,5018 3 0027,2020,374247,4387.47438723624,0.12554542855387,0.977234286447186,3695.74143582141,0,0,1,0,0,0
5018 12 0027,36,52,13,2,5018 12 0027,773,2659,8493,5018 12 0027,2020,374247,4387.47438723624,0.12554542855387,0.977234286447186,3695.74143582141,0,0,1,0,0,0
5025 2 0233,55,56,21,5,5025 2 0233,917,2821,14124,5025 2 0233,2020,209456,5780.04966198151,0.0966694675731418,0.98432128943549,2542.6559223923,0,0,1,0,0,0
5025 7 0233,45,2,25,2,5025 7 0233,1248,426,7887,5025 7 0233,2020,209456,5780.04966198151,0.0966694675731418,0.98432128943549,2542.6559223923,0,0,1,0,1,0
5025 10 0233,24,12,12,2,5025 10 0233,348,3021,3486,5025 10 0233,2020,209456,5780.04966198151,0.0966694675731418,0.98432128943549,2542.6559223923,0,0,1,0,0,0
5025 8 0233,18,13,9,1,5025 8 0233,157,315,951,5025 8 0233,2020,209456,5780.04966198151,0.0966694675731418,0.98432128943549,2542.6559223923,0,0,1,0,0,0
5025 9 0233,8,14,5,2,5025 9 0233,271,132,1380,5025 9 0233,2020,209456,5780.04966198151,0.0966694675731418,0.98432128943549,2542.6559223923,0,0,1,0,0,1
5025 1 0233,12,16,12,2,5025 1 0233,590,605,1809,5025 1 0233,2020,209456,5780.04966198151,0.0966694675731418,0.98432128943549,2542.6559223923,0,0,1,0,0,0
5030 2 0055,7,29,8,3,5030 2 0055,226,0,5535,5030 2 0055,2020,1031779,9923.06313561334,0.097120604315459,0.965857029460766,4247.12643271244,0,0,1,0,0,0
5030 3 0290,4,5,4,1,5030 3 0290,53,395,213,5030 3 0290,2020,1031779,9923.06313561334,0.097120604315459,0.965857029460766,4247.12643271244,1,0,1,0,0,1
5030 18 0055,6,54,34,3,5030 18 0055,1776,0,9072,5030 18 0055,2020,1031779,9923.06313561334,0.097120604315459,0.965857029460766,4247.12643271244,1,0,1,0,1,0
5030 1 1335,6,51,10,3,5030 1 1335,226,151,2427,5030 1 1335,2020,1031779,9923.06313561334,0.097120604315459,0.965857029460766,4247.12643271244,0,0,1,0,0,0
5030 13 1335,108,1,50,7,5030 13 1335,133,8255,10584,5030 13 1335,2020,1031779,9923.06313561334,0.097120604315459,0.965857029460766,4247.12643271244,0,0,1,0,1,0
5030 17 0055,20,59,32,9,5030 17 0055,2099,19682,9048,5030 17 0055,2020,1031779,9923.06313561334,0.097120604315459,0.965857029460766,4247.12643271244,1,0,1,0,1,0
5030 16 0055,21,12,11,1,5030 16 0055,877,0,26889,5030 16 0055,2020,1031779,9923.06313561334,0.097120604315459,0.965857029460766,4247.12643271244,1,0,1,0,0,0
5030 15 0055,547,517,63,4,5030 15 0055,4222,43544,55461,5030 15 0055,2020,1031779,9923.06313561334,0.097120604315459,0.965857029460766,4247.12643271244,0,0,1,0,1,0
6002 4 0021,29,55,18,3,6002 4 0021,1053,0,13581,6002 4 0021,2020,380575,5481.84508178414,0.137355317611509,0.911365696643237,2420.63127536391,0,0,0,1,0,0
6002 5 0021,19,14,11,2,6002 5 0021,748,2876,5775,6002 5 0021,2020,380575,5481.84508178414,0.137355317611509,0.911365696643237,2420.63127536391,0,0,0,1,0,0
6002 1 0021,5,32,23,4,6002 1 0021,758,0,4734,6002 1 0021,2020,380575,5481.84508178414,0.137355317611509,0.911365696643237,2420.63127536391,0,0,0,1,0,0
6002 26 0021,104,35,28,5,6002 26 0021,823,0,4938,6002 26 0021,2020,380575,5481.84508178414,0.137355317611509,0.911365696643237,2420.63127536391,0,0,0,1,1,0
6002 25 0021,39,12,5,2,6002 25 0021,273,904,1455,6002 25 0021,2020,380575,5481.84508178414,0.137355317611509,0.911365696643237,2420.63127536391,0,0,0,1,0,1
6002 23 0021,24,21,20,2,6002 23 0021,138,0,2910,6002 23 0021,2020,380575,5481.84508178414,0.137355317611509,0.911365696643237,2420.63127536391,0,0,0,1,0,0
6002 19 0021,11,30,13,2,6002 19 0021,1051,0,6171,6002 19 0021,2020,380575,5481.84508178414,0.137355317611509,0.911365696643237,2420.63127536391,0,0,0,1,0,0
6009 1 0200,21,17,7,1,6009 1 0200,385,0,4173,6009 1 0200,2020,143931,5040.59604254817,0.118799980546234,0.907636297948322,3656.35906176447,0,0,0,1,0,1
6009 19 0200,24,18,9,1,6009 19 0200,572,0,3660,6009 19 0200,2020,143931,5040.59604254817,0.118799980546234,0.907636297948322,3656.35906176447,0,0,0,1,0,0
6009 20 0200,21,12,8,2,6009 20 0200,264,0,3444,6009 20 0200,2020,143931,5040.59604254817,0.118799980546234,0.907636297948322,3656.35906176447,0,0,0,1,0,0
7089 1 0013,14,17,8,1,7089 1 0013,137,35,399,7089 1 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,1,0,0,0,0,0
7089 14 0013,27,21,12,2,7089 14 0013,838,0,4287,7089 14 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,0
7089 2 0013,19,10,12,2,7089 2 0013,109,628,378,7089 2 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,0
7089 26 0013,2,18,11,2,7089 26 0013,76,210,2772,7089 26 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,0
7089 21 0013,18,35,12,2,7089 21 0013,423,11183,9423,7089 21 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,0
7089 23 0013,4,29,16,3,7089 23 0013,469,830,11067,7089 23 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,0
7089 20 0013,14,13,9,1,7089 20 0013,619,1252,5319,7089 20 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,0
7089 27 0013,2,17,6,1,7089 27 0013,137,112,900,7089 27 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,1
7089 3 0600,26,5,13,2,7089 3 0600,518,0,2334,7089 3 0600,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,0
7089 25 0013,8,19,12,1,7089 25 0013,1186,38549,4329,7089 25 0013,2020,353706,2710.73567030245,0.107204853748593,0.718678789729323,5237.99072427233,0,0,0,0,0,0
7101 1 0363,5,13,7,1,7101 1 0363,368,761,2310,7101 1 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,1,0,0,0,0,1
7101 16 0363,11,15,10,1,7101 16 0363,7,0,327,7101 16 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 10 0363,11,7,2,1,7101 10 0363,249,698,2772,7101 10 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,1,0,0,0,0,1
7101 11 0363,6,10,9,2,7101 11 0363,320,770,2766,7101 11 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 14 0363,18,23,10,2,7101 14 0363,120,785,2832,7101 14 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 32 0363,26,6,8,1,7101 32 0363,153,0,945,7101 32 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 35 0363,2,4,3,1,7101 35 0363,74,126,534,7101 35 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,1
7101 4 0363,15,71,18,3,7101 4 0363,591,1847,5058,7101 4 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 40 0363,26,26,4,1,7101 40 0363,173,0,9204,7101 40 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,1
7101 41 0363,16,16,10,2,7101 41 0363,46,333,1968,7101 41 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 43 0363,11,30,16,3,7101 43 0363,555,3264,7218,7101 43 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 17 0363,90,69,27,2,7101 17 0363,377,5734,5154,7101 17 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,1,0
7101 2 0363,11,83,17,2,7101 2 0363,737,0,2628,7101 2 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 20 0363,20,21,12,2,7101 20 0363,919,8756,3543,7101 20 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,1,0,0,0,0,0
7101 26 0363,18,6,8,1,7101 26 0363,267,206,861,7101 26 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 28 0363,17,31,9,1,7101 28 0363,485,3898,17673,7101 28 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 3 0363,83,164,60,3,7101 3 0363,779,62008,15273,7101 3 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,1,0
7101 30 0363,3,9,5,2,7101 30 0363,41,330,357,7101 30 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,1
7101 7 0363,6,21,13,3,7101 7 0363,133,0,1767,7101 7 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 8 0363,6,5,3,1,7101 8 0363,24,915,102,7101 8 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,1,0,0,0,0,1
7101 48 0363,4,31,24,2,7101 48 0363,223,0,2865,7101 48 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 44 0363,15,13,5,1,7101 44 0363,628,588,2877,7101 44 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,1
7101 45 0363,8,9,5,1,7101 45 0363,88,110,756,7101 45 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,1
7101 47 0363,3,22,7,1,7101 47 0363,199,336,2043,7101 47 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,1
7101 49 0363,4,8,8,1,7101 49 0363,429,5584,6009,7101 49 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
7101 5 0363,2,3,3,1,7101 5 0363,100,145,297,7101 5 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,1
7101 6 0363,13,69,14,2,7101 6 0363,285,3076,4248,7101 6 0363,2020,848274,3428.70712882866,0.102369045850751,0.87790737426822,3531.81923658904,0,0,0,0,0,0
8019 1 3380,56,14,12,1,8019 1 3380,232,0,1335,8019 1 3380,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,0
8019 15 3060,51,24,10,2,8019 15 3060,1317,0,9153,8019 15 3060,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,0
8019 11 3910,14,17,3,1,8019 11 3910,106,2518,20208,8019 11 3910,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,1
8019 12 3380,23,19,8,1,8019 12 3380,311,2675,1371,8019 12 3380,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,0
8019 13 5940,569,540,112,6,8019 13 5940,4230,10147,95385,8019 13 5940,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,1,0
8019 5 347A,105,176,31,2,8019 5 347A,1460,4124,23844,8019 5 347A,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,1,0
8019 6 3535,15,16,12,2,8019 6 3535,227,0,1299,8019 6 3535,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,0
8019 7 1134,19,6,4,0,8019 7 1134,1,5480,813,8019 7 1134,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,1
8019 8 3520,31,146,43,3,8019 8 3520,1555,13204,19233,8019 8 3520,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,1,0
8019 9 1134,7,16,4,1,8019 9 1134,190,2541,1314,8019 9 1134,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,1
8019 19 5620,707,330,72,6,8019 19 5620,2493,5504,37812,8019 19 5620,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,1,0
8019 16 2908,28,14,4,1,8019 16 2908,0,8800,2436,8019 16 2908,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,1
8019 17 2999,72,54,16,2,8019 17 2999,954,4365,8694,8019 17 2999,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,0
8019 18 3535,7,8,7,2,8019 18 3535,117,0,366,8019 18 3535,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,1
8019 2 1098,8,19,7,2,8019 2 1098,229,0,2067,8019 2 1098,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,1
8019 20 1647,6,7,5,2,8019 20 1647,401,638,2379,8019 20 1647,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,0,1
8019 3 3520,473,342,64,7,8019 3 3520,5417,11110,65163,8019 3 3520,2020,988065,17267.1497684869,0.123106273372703,0.986086947721051,1169.77798836334,0,0,1,0,1,0
8021 1 0628,36,56,16,3,8021 1 0628,780,4334,11232,8021 1 0628,2020,195359,4344.74237685492,0.128778300462226,0.886245322713568,3342.40918813698,0,0,1,0,0,0
8021 3 0628,8,11,5,2,8021 3 0628,38,93,423,8021 3 0628,2020,195359,4344.74237685492,0.128778300462226,0.886245322713568,3342.40918813698,0,0,1,0,0,1
8021 4 0524,11,11,6,2,8021 4 0524,674,3120,4440,8021 4 0524,2020,195359,4344.74237685492,0.128778300462226,0.886245322713568,3342.40918813698,0,0,1,0,0,1
8021 5 0083,37,33,9,2,8021 5 0083,359,416,2823,8021 5 0083,2020,195359,4344.74237685492,0.128778300462226,0.886245322713568,3342.40918813698,0,0,1,0,0,0
8021 2 0613,176,23,15,2,8021 2 0613,582,1059,5301,8021 2 0613,2020,195359,4344.74237685492,0.128778300462226,0.886245322713568,3342.40918813698,0,0,1,0,0,0
8037 25 4264,91,252,43,3,8037 25 4264,1372,14594,28716,8037 25 4264,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,1,0
8037 28 0685,92,234,64,5,8037 28 0685,1177,28442,40446,8037 28 0685,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,1,0
8037 31 0454,1,28,16,2,8037 31 0454,215,0,1620,8037 31 0454,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 33 0454,16,13,7,3,8037 33 0454,159,0,894,8037 33 0454,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 36 2056,5,35,10,3,8037 36 2056,506,0,2958,8037 36 2056,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 39 514A,2,3,3,1,8037 39 514A,47,200,414,8037 39 514A,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 4 5135,15,6,5,1,8037 4 5135,85,3846,1104,8037 4 5135,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 45 4781,3,16,9,1,8037 45 4781,62,427,1578,8037 45 4781,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 47 3891,5,5,2,1,8037 47 3891,28,672,381,8037 47 3891,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 49 5154,28,24,9,1,8037 49 5154,425,30148,3714,8037 49 5154,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 5 0401,20,18,11,2,8037 5 0401,584,6350,6081,8037 5 0401,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 52 336A,9,12,10,1,8037 52 336A,203,3538,62406,8037 52 336A,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 53 0632,23,16,4,1,8037 53 0632,45,45,279,8037 53 0632,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 55 0670,19,17,11,2,8037 55 0670,67,382,591,8037 55 0670,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 57 1753,22,5,7,1,8037 57 1753,132,7697,828,8037 57 1753,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 6 0401,4,3,3,1,8037 6 0401,47,173,333,8037 6 0401,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 40 261A,19,11,10,2,8037 40 261A,68,1272,1494,8037 40 261A,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 42 3675,12,8,5,1,8037 42 3675,15,182,207,8037 42 3675,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 43 0967,9,4,5,1,8037 43 0967,10,3396,90,8037 43 0967,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 44 3923,19,19,6,2,8037 44 3923,299,0,1662,8037 44 3923,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 71 1058,16,4,4,1,8037 71 1058,68,4274,2847,8037 71 1058,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 74 0581,35,135,24,4,8037 74 0581,313,0,1233,8037 74 0581,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 75 400A,10,16,5,1,8037 75 400A,270,3727,1356,8037 75 400A,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 78 0454,72,63,22,4,8037 78 0454,1150,0,6642,8037 78 0454,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 79 4584,38,69,32,2,8037 79 4584,830,27162,6690,8037 79 4584,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,1,0
8037 81 4211,155,234,9,11,8037 81 4211,14,0,171,8037 81 4211,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 82 3302,179,268,50,5,8037 82 3302,1336,0,44805,8037 82 3302,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,1,0
8037 84 2253,1,1,3,1,8037 84 2253,5,684,96,8037 84 2253,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 85 3923,1,15,8,2,8037 85 3923,196,0,879,8037 85 3923,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 61 350A,12,6,4,1,8037 61 350A,33,672,498,8037 61 350A,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 63 3815,11,6,2,1,8037 63 3815,58,7680,597,8037 63 3815,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 66 5614,11,7,4,1,8037 66 5614,186,289,1863,8037 66 5614,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 68 4531,1,3,6,1,8037 68 4531,2,0,18,8037 68 4531,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
8037 1 0539,597,145,71,5,8037 1 0539,2967,0,59025,8037 1 0539,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,1,0
8037 18 5934,26,15,8,1,8037 18 5934,81,1110,789,8037 18 5934,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,0
8037 2 4211,28,10,7,2,8037 2 4211,437,0,2217,8037 2 4211,2020,1512450,9241.91191444345,0.0892518760950775,0.99503057952329,1209.43145605043,0,0,1,0,0,1
9002 1 0311,89,31,16,2,9002 1 0311,333,124681,2685,9002 1 0311,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,0,0
9002 10 0472,29,13,8,1,9002 10 0472,24,14325,429,9002 10 0472,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,0,0
9002 3 0400,8,8,6,2,9002 3 0400,90,2412,1014,9002 3 0400,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,0,1
9002 9 0468,7,8,6,1,9002 9 0468,141,492,1242,9002 9 0468,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,0,1
9003 1 0304,27,9,12,3,9003 1 0304,173,4920,915,9003 1 0304,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,0,0
9003 12 1001,17,10,13,2,9003 12 1001,255,4905,3543,9003 12 1001,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,0,0
9003 16 1162,7,6,6,1,9003 16 1162,3,597,336,9003 16 1162,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,0,1
9003 18 1660,34,32,27,7,9003 18 1660,1461,167112,21360,9003 18 1660,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,1,0
9003 19 0978,17,5,4,1,9003 19 0978,58,984,270,9003 19 0978,2020,21804515,9557.23901402989,0.136110846767286,0.974580998476692,196.875065959862,0,1,0,0,0,1
