clave_mun,staff,presupparcial,light,waste,poli,tax,pobtot2018,P60,ingpc2015,salmed,compstaff,pcollege,progtot,capreg,pagemed,pageold,ptemp,Estado,party,pct_muj,rural,semirural,urbsmall,urbmed,indice_marg,Partido,Ali
30189,1369,412248312,12310,80,1778,0.067418926,152354,0.143212518,32061.61708,162786.6026,0.111760409,0.319941563,14,0,0.370343316,0.292184076,0.053323594,30,PAN,0.321173672,0,0,0,1,-0.991,PAN,TRUE
30190,98,12915025,288,0.5,20,0.023642522,2241,0.234716644,16997.52622,54322.40816,0.040816327,0.265306122,7,0,0.551020408,0.112244898,0,30,PAN,0.275510204,1,0,0,0,-0.075,PAN,TRUE
30192,134,91307595,1955,6,327,0.018951625,20069,0.170760875,19967.15595,195499.9925,0.276119403,0.350746269,3,0,0.365671642,0.335820896,0,30,PRI,0.358208955,0,0,1,0,-0.372,PVEM,FALSE
30194,112,22948395,725,15,2,0.020041867,12163,0.073912686,13159.19588,122983.7679,0.339285714,0.196428571,8,1,0.401785714,0.133928571,0,30,LEFT,0.369369369,0,1,0,0,0.307,PRD,FALSE
30196,97,43143000,2273,6,120,0.032384123,17814,0.15841473,19646.39282,172916.8454,0.226804124,0.319587629,9,0,0.536082474,0.154639175,0,30,PAN,0.309278351,0,0,1,0,-0.469,PAN,TRUE
30197,127,39537080,769,8,200,0.029323555,11237,0.183500934,11183.05044,115347.3937,0.220472441,0.31496063,12,1,0.377952756,0.37007874,0,30,LEFT,0.365217391,0,1,0,0,0.505,PRD,FALSE
30198,77,49674494,300,0.65,6,0.01107016,6784,0.159787736,11508.09027,84295.16883,0.25974026,0.233766234,0,0,0.25974026,0.272727273,0,30,LEFT,0.342857143,0,1,0,0,1.465,PRD,FALSE
30199,70,46575873,1500,3,6,0.007453922,11664,0.082990398,17935.75955,138468.0286,0.228571429,0.171428571,8,0,0.428571429,0.242857143,0,30,LEFT,0.2,0,1,0,0,-0.054,PRD,FALSE
30200,64,34160193,400,1,24,0.01993573,12539,0.138368291,14765.93327,177765.4688,0.390625,0.359375,5,0,0.25,0.1875,0,30,PAN,0.333333333,0,1,0,0,0.093,PAN,TRUE
30201,246,156540093,1093,4,48,0.010857727,44403,0.110600635,12725.72566,122630.9512,0.199186992,0.284552846,8,0,0.491869919,0.134146341,0,30,LEFT,0.349593496,0,0,1,0,1.534,PRD,FALSE
30202,80,55374619,250,2,68,0.002097418,14490,0.115113872,9058.096334,135036.575,0.2875,0.1625,11,0,0.4,0.1,1,30,PAN,0.175,0,1,0,0,1.991,PAN,TRUE
30203,126,57436101,450,2,820,0.013606121,14306,0.146022648,8936.267086,80100.19841,0.174603175,0.126984127,8,0,0.436507937,0.19047619,0,30,PAN,0.261904762,0,1,0,0,2.191,PAN,TRUE
30207,161,95851702,3700,17,440,0.026493088,44999,0.141647592,20330.3398,185396.3913,0.192546584,0.161490683,8,1,0.527950311,0.118012422,0,30,PAN,0.270676692,0,0,1,0,-0.082,PAN,TRUE
30210,118,80629414,1677,4,55,0.013866342,30178,0.100238584,11947.09056,112130.4407,0.36440678,0,0,1,0.288135593,0.084745763,0,30,Other,0.376146789,0,0,1,0,0.675,PNA,FALSE
30211,251,86044101,5300,32,200,0.024251281,30133,0.156804832,20221.77905,105769.1434,0.167330677,0.298804781,2,0,0.346613546,0.330677291,0,30,LEFT,0.545816733,0,0,1,0,-0.306,PRD,FALSE
31001,241,19520416,476,4,21,0.003096398,6508,0.122771973,18982.52128,31699.28216,0.033195021,0.033195021,7,0,0.493775934,0.045643154,0,31,PRI,0.556016598,0,1,0,0,0.659,PRI,FALSE
31002,448,32034586,1154,12,398,0.003369298,16489,0.10146158,22734.35429,43157.54018,0.040178571,0.046875,0,1,0.493303571,0.258928571,0,31,Other,0.539325843,0,0,1,0,-0.308,PNA,FALSE
31003,240,26861263,1200,3,261,0.002576919,11898,0.089258699,13253.95477,48990.52917,0.029166667,0,19,0,0.3,0.395833333,1,31,PRI,0.604166667,0,1,0,0,0.233,PRI,FALSE
31004,313,15040437,810,5,647,0.06933952,6093,0.149679961,18703.47887,26632.68371,0.025559105,0.095846645,0,0,0.335463259,0.297124601,0,31,PRI,0.54313099,0,1,0,0,-0.158,PRI,FALSE
31005,392,10491203,600,1,20,8.74E-04,2141,0.148061653,20332.68472,10545.51531,0.007653061,0.015306122,4,0,0.170918367,0.255102041,1,31,PRI,0.510204082,1,0,0,0,-0.065,PRI,FALSE
31006,172,27672599,958,4,50,0.005881725,9053,0.141058213,15617.18454,52142.56977,0.075581395,0.145348837,0,0,0.319767442,0.325581395,0,31,PAN,0.372093023,0,1,0,0,-0.065,PAN,TRUE
31007,193,17519762,550,0.5,180,0.001547422,7355,0.120326309,20336.95238,41247.05181,0.020725389,0.051813472,7,0,0.227979275,0.227979275,1,31,PRI,0.430051813,0,1,0,0,-0.397,PRI,FALSE
31008,350,20198513,700,2,26,0.006618148,3975,0.170314465,10924.09996,18512.41429,0.011428571,0.008571429,0,0,0.5,0.105714286,0,31,PRI,0.428571429,0,1,0,0,0.625,PRI,FALSE
31009,126,15368120,500,1,90,0.002977198,4512,0.182402482,15778.86054,49471.42857,0.142857143,0.126984127,7,0,0.325396825,0.428571429,0,31,PRI,0.420634921,0,1,0,0,0.234,PRI,FALSE
31010,170,14561170,231,0.3,15,0.001642084,2687,0.114253815,11603.30769,30217.46471,0.011764706,0.017647059,11,0,0.288235294,0.341176471,1,31,PAN,0.5,0,1,0,0,1.262,PAN,TRUE
31011,199,18462304,550,5,82,0.016443292,8079,0.089367496,17093.53647,54708.48744,0.030150754,0.020100503,0,0,0.427135678,0.226130653,0.824120603,31,PRI,0.623115578,0,1,0,0,-0.251,PRI,FALSE
31012,108,19717586,2370,2,38,0.009098035,3733,0.19957139,12445.4682,59265.66667,0.111111111,0.074074074,14,0,0.296296296,0.240740741,0,31,PRI,0.240740741,0,1,0,0,0.319,PRI,FALSE
31013,312,43536857,2307,10,142,0.401787479,15167,0.116239204,34556.79484,32936.29487,0.044871795,0.012820513,17,0,0.288461538,0.368589744,0,31,PRI,0.333333333,0,0,1,0,-1.071,PRI,FALSE
31014,81,9029304,590,0.8,51,0.001699964,1691,0.117090479,15095.40659,53432.5679,0.049382716,0.111111111,5,0,0.419753086,0.172839506,0,31,PRI,0.456790123,1,0,0,0,0.463,PRI,FALSE
31015,170,18147119,860,1,319,9.40E-04,5438,0.108863553,17291.36233,34108.33529,0.076470588,0.047058824,5,0,0.435294118,0.264705882,0,31,PRI,0.5,0,1,0,0,0.395,PRI,FALSE
31016,274,14615234,350,3,64,8.58E-04,3050,0.091147541,11059.967,20640.78467,0.02919708,0.018248175,6,0,0.324817518,0.339416058,1,31,PRI,0.262773723,0,1,0,0,0.725,PRI,FALSE
31017,93,29154538,480,1,146,0.062755852,4640,0.12262931,9774.440582,58102.64516,0.032258065,0.075268817,5,0,0.322580645,0.344086022,0,31,PRI,0.301075269,0,1,0,0,1.09,PRI,FALSE
31018,180,13990543,570,0.5,15,0.003350358,3315,0.139064857,14487.03602,30717.56667,0.011111111,0.055555556,9,0,0.277777778,0.05,0,31,PRI,0.333333333,0,1,0,0,0.663,PRI,FALSE
31019,624,117258495,3285,12,327,4.07E-04,37842,0.078114265,11269.19983,60151.5016,0.011217949,0,12,0,0.391025641,0.323717949,0,31,PAN,0.304487179,0,0,1,0,1.523,PAN,TRUE
31020,159,15299883,1500,4,23,0.154546083,4417,0.12270772,23506.14093,44100.86792,0.050314465,0.245283019,2,0,0.452830189,0.314465409,0,31,PRI,0.232704403,0,1,0,0,-0.342,PRI,FALSE
31021,295,38969352,1024,1,182,9.64E-04,9112,0.093283582,10837.98789,38496.92203,0.020338983,0.023728814,7,0,0.386440678,0.077966102,0,31,PRI,0.254237288,0,1,0,0,0.915,PRI,FALSE
31023,111,14210694,530,3,3133,0.003723616,4794,0.13767209,21061.74874,52191.44144,0.081081081,0.099099099,7,0,0.342342342,0.27027027,0,31,PRI,0.369369369,0,1,0,0,-0.179,PRI,FALSE
31024,99,15302793,400,2,18,2.64E-04,3228,0.138166047,12668.05358,53070.21212,0.01010101,0.03030303,2,0,0.595959596,0.090909091,1,31,PRI,0.454545455,0,1,0,0,1.004,PRI,FALSE
31025,137,19119284,1200,3,50,4.38E-04,5789,0.109518051,11442.59755,48220.92701,0.051094891,0.065693431,0,0,0.408759124,0.240875912,0,31,PAN,0.364963504,0,1,0,0,0.181,NA,TRUE
31026,270,19783675,691,1,23,0.136018964,3593,0.173949346,19704.8739,16033.14074,0.018518519,0.055555556,5,0,0.314814815,0.488888889,0,31,PAN,0.588888889,0,1,0,0,-0.164,PAN,TRUE
31027,304,24720615,1200,8,66,0.070505385,8301,0.170099988,22311.59368,21437.73026,0.049342105,0.148026316,4,1,0.388157895,0.398026316,0,31,PAN,0.365131579,0,1,0,0,-0.73,PAN,TRUE
31028,142,19533266,200,3,50,0.003890792,2839,0.12610074,20108.25457,47452.45775,0.028169014,0.091549296,10,0,0.373239437,0.373239437,0,31,PRI,0.492957746,0,1,0,0,-0.247,PRI,FALSE
31029,193,21708452,298,1,63,0.006757338,6177,0.162376558,17378.55545,40427.10363,0.056994819,0.093264249,6,0,0.336787565,0.357512953,0,31,PRI,0.481865285,0,1,0,0,-0.341,PRI,FALSE
31030,184,20151347,1350,0.2,110,1.85E-04,3924,0.133537207,13615.67624,30734.25,0.027173913,0.038043478,16,0,0.445652174,0.364130435,0,31,PAN,0.516304348,0,1,0,0,0.967,PAN,TRUE
31031,150,24582128,85,0.2,20,0.002600359,2812,0.183499289,10973.73524,29838.58667,0.02,0.04,7,0,0.426666667,0.373333333,1,31,PRI,0.366666667,0,1,0,0,0.753,PRI,FALSE
31032,341,60421502,1627,3,420,0.003326648,16539,0.111010339,12182.03028,43403.97947,0.064516129,0.082111437,10,0,0.37829912,0.225806452,0.073313783,31,PRI,0.328445748,0,0,1,0,0.761,PRI,FALSE
31033,1727,49867545,1000,2,190,0.004366212,20816,0.117986164,15985.20365,9926.033584,0.005211349,0.065431384,0,0,0.353213665,0.303416329,0,31,PRI,0.55298205,0,0,1,0,0.366,PRI,FALSE
31034,202,22841552,1500,2,37,0.003081758,6421,0.130820744,15789.57052,31926.73762,0.024752475,0.02970297,6,0,0.346534653,0.391089109,0,31,PRI,0.49009901,0,1,0,0,0.723,PRI,FALSE
31035,321,33103338,540,0.5,19,0.001028818,6249,0.14050248,18486.75369,22097.39252,0.009345794,0.012461059,4,0,0.342679128,0.174454829,0,31,LEFT,0.426791277,0,1,0,0,0.643,PRD,FALSE
31036,254,35301001,1500,8,1000,7.73E-04,7921,0.109582123,18142.20878,33363.5748,0.011811024,0.011811024,0,0,0.405511811,0.224409449,0,31,PRI,0.452755906,0,1,0,0,0.168,PRI,FALSE
31038,670,75663363,2660,21,3072,0.192576216,34259,0.09795966,18947.00178,64275.7791,0.06119403,0.044776119,9,1,0.970149254,0.014925373,0.943283582,31,PAN,0.417910448,0,0,1,0,-0.083,PAN,TRUE
31039,198,18069826,385,2,1462,0.025239491,4107,0.110056002,20006.74158,34339.48485,0.025252525,0.065656566,0,0,0.212121212,0.47979798,0,31,PRI,0.388888889,0,1,0,0,-0.153,PRI,FALSE
31040,610,72611453,3350,4,960,0.011991906,28044,0.130830124,18281.1328,35459.20328,0.108196721,0.172131148,0,0,0.336065574,0.381967213,0,31,PRI,0.362295082,0,0,1,0,-0.116,PRI,FALSE
31041,908,190395198,6707,60,7091,0.105173221,129293,0.063947778,24171.59262,84450.51322,0.034140969,0.220264317,17,1,0.555066079,0.276431718,0,31,PRI,0.350220264,0,0,0,1,-0.953,PRI,FALSE
31042,179,22381279,700,4,46,2.16E-04,5542,0.143630458,13993.55484,29962.77095,0.011173184,0.039106145,1,0,0.363128492,0.273743017,0,31,PAN,0.480446927,0,1,0,0,0.478,PAN,TRUE
31043,155,14754911,264,1,118,0.015928351,3273,0.089214788,11688.10213,37261.85806,0.038709677,0.012903226,3,0,0.393548387,0.096774194,0,31,PRI,0.251612903,0,1,0,0,0.688,PRI,FALSE
31044,278,23280482,501,5,33,0.00558949,7339,0.10628151,16652.55352,33390.64029,0.017985612,0.09352518,0,0,0.410071942,0.230215827,0,31,PRI,0.424460432,0,1,0,0,0.325,PRI,FALSE
31045,96,9562776,603,0.6,328,7.08E-04,2633,0.142043297,17582.77045,56201.83333,0.09375,0.052083333,0,0,0.302083333,0.28125,1,31,PRI,0.479166667,0,1,0,0,0.095,PRI,FALSE
31046,125,14258494,399,1,30,0.004437946,3216,0.127176617,13360.2442,37373.272,0.04,0.008,0,0,0.472,0.288,0,31,PRI,0.504,0,1,0,0,0.664,PRI,FALSE
31048,275,48217686,900,2,394,0.002744479,23536,0.109449354,19227.11473,68344.24364,0.025454545,0.083636364,5,1,0.381818182,0.367272727,0,31,PRI,0.516363636,0,0,1,0,0.299,PVEM,FALSE
31050,7507,2344362255,87774,828,4433,0.29720577,962252,0.134558307,38946.67244,145143.4277,0.334754229,0.253496736,17,0,0.453310244,0.257359798,0.041694419,31,PAN,0.348506201,0,0,0,0,-1.477,PAN,TRUE
31051,159,18455484,300,1,50,0.027288812,3359,0.142304257,19792.06957,27861.25157,0.037735849,0.062893082,6,0,0.490566038,0.433962264,0,31,PRI,0.547169811,0,1,0,0,-0.31,PRI,FALSE
31052,643,74565665,1893,6,3380,0.00816268,37042,0.130527509,20575.92311,49670.79627,0.062208398,0.205287714,7,0,0.412130638,0.32348367,0,31,PAN,0.381342062,0,0,1,0,-0.366,PAN,TRUE
31053,300,31748771,1022,5,44,0.003486862,13264,0.129221954,16934.6679,39961.82333,0.036666667,0.196666667,0,0,0.54,0.03,0,31,PAN,0.366666667,0,1,0,0,-0.171,PAN,TRUE
31054,205,19810646,760,0.3,61,0.002992124,2947,0.139463862,17514.36844,20572.86341,0.014634146,0.048780488,0,0,0.326829268,0.473170732,0,31,Other,0.258536585,0,1,0,0,0.056,PNA,FALSE
31055,199,23652483,970,2,28,0.001010568,6925,0.106425993,15860.73343,42980.67337,0.035175879,0.025125628,0,0,0.603015075,0.135678392,0,31,PAN,0.492462312,0,1,0,0,0.327,PAN,TRUE
31056,463,103758811,2310,35,2445,0.007466566,32949,0.100610034,15580.22192,63765.59395,0.140388769,0.146868251,8,1,0.330453564,0.200863931,0,31,LEFT,0.447084233,0,0,1,0,0.182,PT,FALSE
31057,121,23917885,1035,1,198,0.009078299,7701,0.150370082,18843.45476,73010.63636,0.099173554,0.173553719,0,0,0.305785124,0.272727273,0,31,PRI,0.363636364,0,1,0,0,0.069,PRI,FALSE
31058,481,70093688,1548,2,1307,0.00553641,25599,0.119770304,13585.15534,62718.2869,0.066528067,0.097713098,0,0,0.276507277,0.245322245,1,31,PAN,0.415800416,0,0,1,0,0.267,PAN,TRUE
31059,1353,171993027,6289,75,5113,0.147241127,63598,0.125790119,27976.31067,99870.31929,0.133776792,0.130820399,15,1,0.311899483,0.407243163,0,31,Other,0.441971383,0,0,1,0,-1.058,PNA,FALSE
31060,44,9563506,220,0.2,10,8.58E-05,966,0.164596273,13645.83093,72469.38636,0.090909091,0.068181818,0,0,0.386363636,0.227272727,1,31,PRI,0.340909091,1,0,0,0,0.279,PRI,FALSE
31061,217,18631423,900,6,30,0.002394726,3870,0.121447028,18132.14915,27369.74194,0.041474654,0.101382488,0,0,0.271889401,0.193548387,0,31,PRI,0.608294931,0,1,0,0,-0.129,PRI,FALSE
31062,202,15556403,555,2,42,3.48E-04,4885,0.116069601,16048.68557,30071.57426,0.02970297,0.02970297,0,0,0.386138614,0.113861386,0,31,PRI,0.48019802,0,1,0,0,0.272,PRI,FALSE
31063,184,12385348,240,1,51,0.002328291,5504,0.105014535,18094.89676,27320.60326,0.038043478,0.027173913,0,0,0.385869565,0.35326087,0,31,PRI,0.429347826,0,1,0,0,0.095,PRI,FALSE
31064,178,9292375,195,0.5,135,6.36E-05,1683,0.148544266,15913.47813,18427.1573,0.039325843,0.016853933,5,0,0.331460674,0.230337079,0,31,PRI,0.634831461,1,0,0,0,0.149,PRI,FALSE
31065,142,18502235,200,3,19,0.001702484,2063,0.127968977,21007.42601,30441.19014,0.035211268,0.161971831,13,0,0.711267606,0.014084507,0,31,PRI,0.535211268,1,0,0,0,-0.324,PRI,FALSE
31066,249,14718612,365,2,33,0.011108515,4145,0.110012063,12676.47722,31781.79116,0.032128514,0.060240964,0,0,0.445783133,0.152610442,0,31,PRI,0.401606426,0,1,0,0,0.39,PRI,FALSE
31068,228,11713486,434,0.8,10,0.033708713,3190,0.184326019,16165.70595,22015.42544,0.048245614,0.030701754,5,0,0.289473684,0.456140351,0,31,PRI,0.521929825,0,1,0,0,0.005,PRI,FALSE
31069,236,38385967,1400,3,300,0.002414725,8865,0.12712916,15028.04168,40883.40254,0.025423729,0.029661017,8,0,0.203389831,0.466101695,0,31,PRI,0.415254237,0,1,0,0,0.582,PRI,FALSE
31070,116,17970533,800,8,53,0.006379756,3962,0.165068147,18269.97707,44036.63793,0.086206897,0.103448276,5,0,0.413793103,0.155172414,0,31,PRI,0.53271028,0,1,0,0,0.023,PRI,FALSE
31071,164,10397018,359,0.5,55,9.19E-04,1897,0.129151292,10759.77678,23831.47561,0.042682927,0.048780488,9,0,0.323170732,0.37804878,0,31,PRI,0.37195122,1,0,0,0,0.198,PRI,FALSE
31072,160,8744766,240,0.4,45,0.001252068,1860,0.205376344,17924.94012,26730.575,0.04375,0.04375,0,0,0.275,0.4875,0,31,PRI,0.49375,1,0,0,0,-0.289,PRI,FALSE
31073,266,26630672,3300,0.2,180,5.98E-05,5575,0.056143498,6185.439252,29459.42105,0.003759398,0.011278195,0,0,0.37593985,0.357142857,1,31,PRI,0.22556391,0,1,0,0,1.07,PRI,FALSE
31074,189,12493035,315,1,12,0.003729226,3737,0.168049237,15486.77377,27575.17989,0.068783069,0.063492063,2,0,0.37037037,0.375661376,0,31,PRI,0.46031746,0,1,0,0,0.239,PVEM,FALSE
31075,232,27897490,500,1,163,0.002079004,6781,0.109128447,14185.33377,33949.86638,0.017241379,0.051724138,0,0,0.521551724,0.107758621,1,31,PRI,0.439655172,0,1,0,0,0.662,PRI,FALSE
31076,363,40956488,1551,15,235,0.004134134,17592,0.115109141,19326.49,38602.49587,0.060606061,0.068870523,0,0,0.526170799,0.184573003,0,31,PRI,0.392265193,0,0,1,0,0.296,PRI,FALSE
31077,306,18111024,205,1,81,0.001035837,2670,0.139700375,11951.43881,12199.84641,0.009803922,0.016339869,0,0,0.411764706,0.375816993,0,31,PAN,0.258169935,0,1,0,0,0.612,PAN,TRUE
31078,245,13553818,951,2,60,0.005376493,3731,0.170195658,17023.06542,22205.50204,0.020408163,0.028571429,6,0,0.404081633,0.183673469,0,31,PRI,0.342857143,0,1,0,0,0.288,PRI,FALSE
31079,658,123992039,2900,12,900,0.005164014,44163,0.10508797,17215.74951,49007.71429,0.077507599,0.103343465,19,1,0.52887538,0.045592705,0,31,PRI,0.382978723,0,0,1,0,-0.047,PRI,FALSE
31080,199,41091120,650,8,44,0.002018402,10796,0.100037051,15584.57009,52411.26131,0.025125628,0.045226131,13,0,0.577889447,0.316582915,0,31,PAN,0.271356784,0,1,0,0,0.152,PAN,TRUE
31081,136,16068987,385,0.8,40,3.33E-04,3308,0.130290206,11225.69336,43713.86765,0.044117647,0.073529412,0,0,0.323529412,0.272058824,0.970588235,31,PRI,0.330882353,0,1,0,0,0.848,PRI,FALSE
31082,128,13363607,467,2,174,0.015998127,3525,0.198865248,19642.92781,37567.53906,0.09375,0.125,0,0,0.3671875,0.484375,0,31,PRI,0.46875,0,1,0,0,-0.292,PRI,FALSE
31083,88,29189504,656,0.4,30,0.242819229,1878,0.140042599,18787.3324,53481.47727,0.090909091,0.102272727,0,0,0.386363636,0.227272727,0,31,Other,0.386363636,1,0,0,0,-0.342,PNA,FALSE
31084,226,38745532,580,2,240,0.00141313,6993,0.156442156,14426.16038,36185.63274,0.053097345,0.079646018,12,0,0.561946903,0.10619469,1,31,PAN,0.442477876,0,1,0,0,0.311,PAN,TRUE
31085,328,64496788,700,8,500,3.09E-04,16305,0.106163753,12341.58281,37405.18902,0.079268293,0.027439024,17,0,0.591463415,0.045731707,0,31,PAN,0.298780488,0,0,1,0,0.882,PAN,TRUE
31086,343,10222865,474,0.4,85,5.37E-04,2154,0.186165274,15342.55009,13713.83965,0.005830904,0.023323615,8,0,0.311953353,0.390670554,0,31,LEFT,0.419825073,1,0,0,0,0.715,PRD,FALSE
31087,200,14381398,1131,4,470,0.010049205,5317,0.105698702,15323.90527,41029.81,0.035,0.045,0,0,0.32,0.36,1,31,PRI,0.3,0,1,0,0,0.905,PRI,FALSE
31088,153,9778204,180,2,57,6.83E-04,1929,0.177812338,14442.93404,29015.62745,0.045751634,0.013071895,5,0,0.535947712,0.254901961,0.130718954,31,PRI,0.437908497,1,0,0,0,0.272,PRI,FALSE
31089,722,72012835,3840,46,1025,0.012730902,39933,0.114291438,20655.99502,55408.35734,0.04432133,0.155124654,16,1,0.336565097,0.245152355,0.824099723,31,PRI,0.415254237,0,0,1,0,-0.448,PRI,FALSE
31090,255,21330966,706,3,100,1.74E-04,7369,0.099877867,18733.57587,30021.60392,0.015686275,0.015686275,0,0,0.368627451,0.392156863,0.952941176,31,PRI,0.478431373,0,1,0,0,0.727,PRI,FALSE
31091,202,38621117,7000,3,78,0.016423017,12445,0.101968662,14947.26025,67611.19307,0.034653465,0.123762376,10,0,0.193069307,0.415841584,0,31,PRI,0.391089109,0,1,0,0,0.204,PRI,FALSE
31092,220,31689815,796,1,20,0.00525041,7641,0.091741919,9611.737719,58185.46818,0.009090909,0.036363636,6,0,0.436363636,0.304545455,0,31,PRI,0.245454545,0,1,0,0,1.503,PRI,FALSE
31093,477,31191788,1534,5,1460,0.056377891,18168,0.133036107,24293.43733,33681.54927,0.031446541,0.109014675,0,1,0.341719078,0.446540881,0,31,PRI,0.482180294,0,0,1,0,-0.692,PRI,FALSE
31094,263,26528935,1125,1,100,0.0127359,5306,0.099698455,11264.62025,27658.14829,0.076045627,0.068441065,0,0,0.311787072,0.323193916,0,31,PRI,0.357414449,0,1,0,0,0.953,PRI,FALSE
31095,147,15273224,688,2,189,0.007815932,5628,0.137704335,20365.60016,47600.76871,0.027210884,0.136054422,9,0,0.346938776,0.265306122,0,31,PAN,0.446043165,0,1,0,0,-0.201,PAN,TRUE
31096,790,203524352,4500,16,1444,0.032230919,79162,0.115080468,17141.26835,108748.6772,0.174683544,0.106329114,18,1,0.382278481,0.316455696,0,31,PRI,0.253164557,0,0,1,0,0.245,PRI,FALSE
31097,209,20165693,240,3,120,0.007628987,3640,0.159340659,11839.95569,26828.67464,0.028708134,0.028708134,2,0,0.339712919,0.411483254,0,31,PAN,0.373205742,0,1,0,0,0.713,PAN,TRUE
31098,275,51505714,3000,6,69,0.010179315,15083,0.106079692,12956.96293,58477.26909,0.021818182,0.105454545,0,0,0.389090909,0.272727273,0.996363636,31,PRI,0.447272727,0,0,1,0,0.357,PRI,FALSE
31099,125,18045428,416,3,25,3.67E-04,4110,0.106082725,10740.82898,61124.448,0.064,0.04,7,0,0.352,0.232,0,31,PAN,0.464,0,1,0,0,1.036,PAN,TRUE
31100,137,18029928,318,2,37,0.353081281,3933,0.117213323,20304.72076,54418.27007,0.03649635,0.04379562,20,0,0.328467153,0.364963504,1,31,PRI,0.357664234,0,1,0,0,0.12,PRI,FALSE
31101,788,85543409,4882,25,2092,0.108820741,65513,0.08544869,24110.38491,89156.65863,0.079949239,0.068527919,15,0,0.161167513,0.487309645,0,31,PAN,0.280437756,0,0,1,0,-0.615,PAN,TRUE
31102,1012,161684243,3360,27,1966,0.027096961,83209,0.099051785,19315.76116,129450.0178,0.07312253,0.066205534,19,0,0.477272727,0.232213439,0.001976285,31,LEFT,0.422222222,0,0,1,0,0.089,MORENA,FALSE
31103,126,35388355,500,1,10,6.83E-04,3412,0.123974209,15815.87479,36681.18254,0.047619048,0.015873016,0,0,0.198412698,0.238095238,0,31,LEFT,0.436507937,0,1,0,0,0.506,PRD,FALSE
31104,210,70036838,1200,15,300,1.81E-04,16042,0.105535469,12648.86214,62665.30952,0.057142857,0.019047619,8,0,0.476190476,0.095238095,1,31,PRI,0.285714286,0,0,1,0,1.166,PRI,FALSE
31105,137,12231114,333,1,107,0.074968766,3204,0.116104869,19686.85593,31805.11679,0.03649635,0.080291971,0,0,0.386861314,0.277372263,0,31,PRI,0.408759124,0,1,0,0,-0.303,PVEM,FALSE
31106,159,23271813,380,0.8,8,0.007697233,2201,0.172194457,16123.61194,27218.32704,0.056603774,0.100628931,6,0,0.333333333,0.339622642,1,31,PAN,0.477987421,1,0,0,0,0.087,PAN,TRUE
32001,92,21166334,1250,11,180,0.044541277,6274,0.171979598,15510.81837,144921.6196,0.27173913,0.217391304,15,0,0.47826087,0.282608696,0,32,PANC,0.411764706,0,1,0,0,-0.322,PAN-PRD,FALSE
32003,53,14114195,1203,1,81,0.085226225,2356,0.236417657,18165.19039,147251.6981,0.490566038,0.094339623,8,0,0.264150943,0.41509434,0,32,PRI,0.471698113,1,0,0,0,-0.46,PRI-PVEM,TRUE
32004,84,18425223,478,9,0,0.063633145,4468,0.152641003,17264.8277,100314.0595,0.30952381,0.154761905,3,0,0.357142857,0.19047619,0.011904762,32,PANC,0.452380952,0,1,0,0,-0.658,PAN-PRD,FALSE
32005,460,110482944,2605,58,2981,0.087114139,44589,0.080961672,21381.38067,168748.037,0.452173913,0.208695652,0,0,0.4,0.334782609,0.543478261,32,PANC,0.315217391,0,0,1,0,-1.142,PAN-PRD,FALSE
32006,164,29705477,597,6,25,0.028667829,8255,0.146093277,16071.6061,59388.07317,0.109756098,0.097560976,0,0,0.353658537,0.365853659,0,32,PANC,0.481707317,0,1,0,0,-0.903,PAN-PRD,FALSE
